UserID, TotalActionNum, Time, Task, TaskActionNum, Address, Past_1, Past_2, Past_3, Past_4, Past_5, Future_1, Future_2, Future_3, Past_CogLoad, Future_CogLoad
004, 1, 1661755950.521868, Introduction, 1, 00100000, NIL, NIL, NIL, NIL, NIL, NIL, NIL, NIL, 0.000045399929762484854, 0.0
004, 2, 1661755958.851087, Navigation_1, 1, 00100000, NIL, NIL, NIL, NIL, NIL, NIL, NIL, NIL, 0.00006736947050417993, 0.00013102595210851654
004, 3, 1661755966.367284, Navigation_2, 1, 00100000, NIL, NIL, NIL, NIL, NIL, NIL, NIL, NIL, 0.00005281412788389186, 0.00030518733748607604
004, 4, 1661806237.782082, Navigation_2, 2, 00100000, NIL, NIL, NIL, NIL, NIL, NIL, NIL, NIL, 0.002545066618641545, 0.030540111823654865
004, 5, 1661806238.853841, Navigation_2, 3, 00100019, 00100019, 00100000, NIL, NIL, NIL, NIL, NIL, NIL, 0.002592094380179715, 0.020407864507486394
004, 6, 1661806309.664717, Navigation_2, 4, 00100000, 00100000, 00100019, NIL, NIL, NIL, 00100000, 00100019, NIL, 0.0007171225071741678, 0.02112834983832134
004, 7, 1661806434.880299, Introduction, 1, 00100000, 00100000, 00100019, NIL, NIL, NIL, 00100000, 00100019, NIL, 0.0008915861252606639, 0.022144283311653593
004, 8, 1661806471.421891, Navigation_1, 1, 0010cd90, 0010cd90, 00100000, 00100019, NIL, NIL, 00100000, 00100019, NIL, 0.001248644222765451, 0.022602080299146607
004, 9, 1661806498.817912, Navigation_1, 2, 00100000, 00100000, 0010cd90, 00100019, NIL, NIL, 00100000, 0010cd90, 00100019, 0.0012286697360813685, 0.023055019839859664
004, 10, 1661806529.738537, Navigation_2, 1, 0010cd90, 0010cd90, 00100000, 00100019, NIL, NIL, 00100000, 0010cd90, 00100019, 0.0011016626829603417, 0.02362997868249713
004, 11, 1661806541.113744, Navigation_2, 2, 00100000, 00100000, 0010cd90, 00100019, NIL, NIL, 0010cd90, 00100000, 00100019, 0.0010531971244313418, 0.023931371202337626
004, 12, 1661806594.708192, Navigation_3, 1, 0010cd90, 00100000, 0010cd90, 00100019, NIL, NIL, 00100000, 0010cd90, 00100019, 0.0011324890081842013, 0.024481382900051037
004, 13, 1661806608.358803, Navigation_3, 2, 00100000, 00100000, 0010cd90, 00100019, NIL, NIL, 0010cd90, 00100000, 00100019, 0.0011047981101063417, 0.024354567853868626
004, 14, 1661806711.956495, String_Search_1, 1, 00100000, 00100000, 0010cd90, 00100019, NIL, NIL, 00100000, 0010cd90, 00100019, 0.0013125270310053911, 0.025175439201673533
004, 15, 1661806767.404286, String_Search_2, 1, 0014069b, 00100000, 0010cd90, 0014069b, 00100019, NIL, 00100000, 0010cd90, 00100019, 0.0017493752972455444, 0.02591953465476615
004, 16, 1661806784.677987, String_Search_2, 2, 00100000, 00100000, 0010cd90, 0014069b, 00100019, NIL, 00100000, 0014069b, 0010cd90, 0.0017797565443789553, 0.02627637945407952
004, 17, 1661806823.993987, Cross_Reference_1, 1, 00100027, 00100000, 0010cd90, 00100027, 0014069b, 00100019, 00100000, 0014069b, 0010cd90, 0.0022328066854857545, 0.0270676552260628
004, 18, 1661806833.922393, Cross_Reference_1, 2, 00100040, 00100000, 00100040, 0010cd90, 00100027, 0014069b, 00100000, 00100027, 0010cd90, 0.002447227812785192, 0.02735787774411614
004, 19, 1661806860.098737, Cross_Reference_1, 3, 0014069b, 00100000, 0014069b, 00100040, 0010cd90, 00100027, 00100000, 00100040, 0010cd90, 0.002356650937916854, 0.028077808843717897
004, 20, 1661806862.366832, Cross_Reference_1, 4, 0014069f, 0014069f, 00100000, 0014069b, 00100040, 0010cd90, 0014069b, 00100000, 00100027, 0.0024480809924161276, 0.028193880857485663
004, 21, 1661806866.435811, Cross_Reference_1, 5, 0014069b, 0014069b, 00100000, 0014069f, 0010cd90, 00100040, 0014069f, 00100000, 0014069b, 0.002416814988224309, 0.02841486880691109
004, 22, 1661806871.356231, Cross_Reference_1, 6, 0014069d, 0014069b, 0014069d, 00100000, 0014069f, 0010cd90, 0014069b, 00100000, 00100027, 0.002610333182898004, 0.028695998543872905
004, 23, 1661806871.833685, Cross_Reference_1, 7, 0014069c, 0014069c, 0014069b, 0014069d, 00100000, 0014069f, 0014069d, 0014069b, 00100000, 0.0026544798538184243, 0.02874823710573928
004, 24, 1661806884.570160, Cross_Reference_1, 8, 001406a0, 0014069b, 00100000, 001406a0, 0014069c, 0014069d, 0014069b, 00100000, 0014069c, 0.0032212806656692684, 0.029514904566397576
004, 25, 1661806885.409751, Cross_Reference_1, 9, 0014069b, 0014069b, 00100000, 001406a0, 0014069c, 0014069d, 001406a0, 0014069d, 00100000, 0.003169643594743789, 0.029594435999295145
004, 26, 1661806885.441056, Cross_Reference_1, 10, 0014069b, 0014069b, 00100000, 001406a0, 0014069c, 0014069d, 0014069b, 001406a0, 0014069c, 0.003146923127921733, 0.029604639532832967
004, 27, 1661806886.748882, Cross_Reference_1, 11, 001191be, 0014069b, 001191be, 00100000, 001406a0, 0014069c, 0014069b, 0014069c, 001406a0, 0.0032524679971770486, 0.029783571479254534
004, 28, 1661806907.006949, Cross_Reference_1, 12, 00100000, 0014069b, 00100000, 001191be, 001406a0, 0014069c, 0014069b, 00100000, 0010cd90, 0.0038815523025138125, 0.031230574985942276
004, 29, 1661806918.893103, Cross_Reference_2, 1, 0014069b, 0014069b, 00100000, 001191be, 001406a0, 0010cd90, 00100000, 0014069b, 001191be, 0.004157170981260437, 0.03198712923950642
004, 30, 1661806920.864682, Cross_Reference_2, 2, 0014069b, 0014069b, 00100000, 001191be, 0010cd90, 001406a0, 0014069b, 00100000, 001191be, 0.004181302780571426, 0.03215602091144842
004, 31, 1661806921.513071, Cross_Reference_2, 3, 0014069b, 0014069b, 00100000, 001191be, 0010cd90, 001406a0, 0014069b, 00100000, 001191be, 0.004184127861531034, 0.032236346204360854
004, 32, 1661806921.855444, Cross_Reference_2, 4, 001191be, 0014069b, 001191be, 00100000, 0010cd90, 001406a0, 0014069b, 00100000, 001191be, 0.003943784300821754, 0.03229406325918625
004, 33, 1661806940.428408, Cross_Reference_2, 5, 0014069b, 0014069b, 00100000, 001191be, 0010cd90, 001406a0, 0014069b, 001191be, 00100000, 0.0043759184543156445, 0.03343191127233104
004, 34, 1661806947.459184, Cross_Reference_2, 6, 0014069b, 0014069b, 00100000, 001191be, 0010cd90, 001406a0, 0014069b, 001191be, 00100000, 0.004498026406106384, 0.033951759882637385
004, 35, 1661806948.093491, Cross_Reference_2, 7, 0014069b, 0014069b, 00100000, 001191be, 0010cd90, 001406a0, 0014069b, 001191be, 00100000, 0.004497209524107955, 0.03402788541261641
004, 36, 1661806948.915662, Cross_Reference_2, 8, 0014069b, 0014069b, 00100000, 001191be, 0010cd90, 001406a0, 0014069b, 001191be, 00100000, 0.0045086326629117995, 0.03389513666302189
004, 37, 1661806950.155185, Cross_Reference_2, 9, 0014069b, 0014069b, 00100000, 001191be, 0010cd90, 001406a0, 0014069b, 001191be, 00100000, 0.0045292986299404845, 0.03397595059661591
004, 38, 1661806950.279519, Cross_Reference_2, 10, 001191be, 0014069b, 001191be, 00100000, 0010cd90, 001406a0, 0014069b, 00100000, 001191be, 0.004399982235438116, 0.03396915399211839
004, 39, 1661806952.304321, Cross_Reference_2, 11, 001191be, 0014069b, 001191be, 00100000, 0010cd90, 001406a0, 0014069b, 001191be, 00100000, 0.004446120744986606, 0.03401572426691766
004, 40, 1661806952.693622, Cross_Reference_2, 12, 0014069b, 0014069b, 001191be, 00100000, 0010cd90, 001406a0, 0014069b, 001191be, 00100000, 0.004448751988928938, 0.034072918471900665
004, 41, 1661806954.416374, Cross_Reference_2, 13, 0014069b, 0014069b, 001191be, 00100000, 0010cd90, 001406a0, 0014069b, 001191be, 00100000, 0.004482466120235554, 0.03429113171695075
004, 42, 1661806967.565779, Cross_Reference_2, 14, 0014069b, 0014069b, 001191be, 00100000, 0010cd90, 001406a0, 0014069b, 001191be, 00100000, 0.004704627347336489, 0.035191301104209455
004, 43, 1661806968.332622, Cross_Reference_2, 15, 001191be, 0014069b, 001191be, 00100000, 0010cd90, 001406a0, 0014069b, 001191be, 00100000, 0.004678453647221492, 0.035208716957112106
004, 44, 1661806974.257268, Cross_Reference_2, 16, 001191a0, 0014069b, 001191be, 00100000, 001191a0, 0010cd90, 0014069b, 001191be, 00100000, 0.004892372425770096, 0.03553515215784202
004, 45, 1661806993.050023, Cross_Reference_2, 17, 0011022e, 0014069b, 001191be, 00100000, 0011022e, 001191a0, 0014069b, 001191be, 00100000, 0.0054769152867210616, 0.03677453109605572
004, 46, 1661807019.430202, Step_into_function_1, 1, 00110250, 0014069b, 001191be, 00100000, 00110250, 0011022e, 0014069b, 001191be, 00100000, 0.006262505105877931, 0.03838616762629043
004, 47, 1661807040.888774, Step_into_function_1, 2, 0011022e, 0014069b, 001191be, 00100000, 0011022e, 00110250, 0014069b, 00110250, 001191be, 0.00649455531089253, 0.03967621725112681
004, 48, 1661807087.922027, Step_into_function_1, 3, 001191a0, 0014069b, 001191be, 00100000, 001191a0, 0011022e, 0014069b, 0011022e, 00100000, 0.007027402697188712, 0.04223585479889803
004, 49, 1661807100.996724, Function_xref_1, 1, 001191a0, 0014069b, 001191a0, 001191be, 00100000, 0011022e, 0014069b, 00100000, 001191be, 0.007109780854340473, 0.04300551605070454
004, 50, 1661807186.333386, Function_xref_1, 2, 001191a0, 0014069b, 001191a0, 00100000, 001191be, 0011022e, 0014069b, 001191a0, 00100000, 0.008201690451554618, 0.047204833464389084
004, 51, 1661807188.595765, Function_xref_1, 3, 001191a0, 001191a0, 0014069b, 00100000, 001191be, 0011022e, 001191a0, 0014069b, 00100000, 0.008145688179160861, 0.047368349616779395
004, 52, 1661807193.976568, Function_xref_1, 4, 001191a0, 001191a0, 0014069b, 00100000, 001191be, 0011022e, 001191a0, 0014069b, 00100000, 0.008201862019719612, 0.04758197847526623
004, 53, 1661807194.273951, Function_xref_1, 5, 0010755d, 0010755d, 001191a0, 0014069b, 00100000, 001191be, 001191a0, 0014069b, 00100000, 0.008230630332490512, 0.04755446200571528
004, 54, 1661807242.255222, Function_xref_1, 6, 00107540, 0014069b, 001191a0, 00100000, 001191be, 00107540, 0014069b, 001191a0, 00100000, 0.009396115055205082, 0.049863902919098806
004, 55, 1661807252.225705, Function_xref_1, 7, 00110208, 0014069b, 001191a0, 00100000, 00110208, 001191be, 0014069b, 001191a0, 00100000, 0.009709829002032938, 0.05042440363056617
004, 56, 1661807280.430338, Annotation_1, 1, 00110203, 0014069b, 001191a0, 00100000, 001191be, 00110203, 0014069b, 001191a0, 00100000, 0.010536506043740658, 0.05193634414557776
004, 57, 1661807282.803687, Annotation_1, 2, 00110209, 0014069b, 00110209, 001191a0, 00100000, 001191be, 0014069b, 00110203, 001191a0, 0.010660938166429901, 0.0521175030413687
