UserID,Time,TaskLoad,Engagement
004,1661809237.780,2.643,0.285
004,1661809238.280,3.127,0.139
004,1661809238.780,2.571,0.246
004,1661809239.280,4.16,0.176
004,1661809239.780,2.55,0.234
004,1661809240.280,7.069,0.131
004,1661809240.780,9.028,0.071
004,1661809241.281,2.384,0.331
004,1661809241.781,2.483,0.244
004,1661809242.281,1.278,0.182
004,1661809242.781,2.808,0.255
004,1661809243.281,10.137,0.101
004,1661809243.781,5.235,0.146
004,1661809244.281,2.895,0.18
004,1661809244.781,2.132,0.332
004,1661809245.281,2.29,0.359
004,1661809245.781,2.272,0.197
004,1661809246.281,2.29,0.157
004,1661809246.781,2.146,0.303
004,1661809247.281,1.644,0.17
004,1661809247.781,3.493,0.242
004,1661809248.281,2.008,0.29
004,1661809248.781,1.606,0.265
004,1661809249.281,2.305,0.178
004,1661809249.781,3.981,0.201
004,1661809250.281,3.835,0.14
004,1661809250.781,2.504,0.17
004,1661809251.282,3.026,0.193
004,1661809251.782,1.55,0.237
004,1661809252.282,1.79,0.281
004,1661809252.782,14.9,0.049
004,1661809253.282,2.552,0.244
004,1661809253.782,5.508,0.152
004,1661809254.282,2.51,0.295
004,1661809254.782,23.388,0.076
004,1661809255.282,1.979,0.216
004,1661809255.782,3.989,0.147
004,1661809256.282,1.462,0.232
004,1661809256.782,1.988,0.211
004,1661809257.282,2.243,0.137
004,1661809257.782,5.764,0.151
004,1661809258.282,1.679,0.239
004,1661809258.782,3.202,0.215
004,1661809259.282,3.473,0.184
004,1661809259.782,2.627,0.161
004,1661809260.282,1.409,0.307
004,1661809260.782,2.318,0.202
004,1661809261.283,2.564,0.22
004,1661809261.783,1.937,0.541
004,1661809262.283,4.306,0.207
004,1661809262.783,4.551,0.181
004,1661809263.283,4.14,0.174
004,1661809263.783,1.323,0.308
004,1661809264.283,1.994,0.223
004,1661809264.783,4.602,0.186
004,1661809265.283,1.904,0.296
004,1661809265.783,1.801,0.229
004,1661809266.283,2.837,0.357
004,1661809266.783,2.279,0.312
004,1661809267.283,1.977,0.314
004,1661809267.783,2.929,0.214
004,1661809268.283,4.414,0.077
004,1661809268.783,2.661,0.222
004,1661809269.283,2.112,0.366
004,1661809269.783,2.18,0.269
004,1661809270.283,1.334,0.282
004,1661809270.783,1.553,0.391
004,1661809271.284,2.909,0.112
004,1661809271.784,2.837,0.392
004,1661809272.284,3.447,0.358
004,1661809272.784,2.154,0.355
004,1661809273.284,1.951,0.656
004,1661809273.784,3.037,0.525
004,1661809274.284,1.832,0.524
004,1661809274.784,2.119,0.22
004,1661809275.284,3.14,0.462
004,1661809275.784,1.805,0.638
004,1661809276.284,1.49,1.113
004,1661809276.784,1.648,1.186
004,1661809277.284,1.365,0.909
004,1661809277.784,1.764,0.559
004,1661809278.284,2.714,0.574
004,1661809278.784,1.956,0.511
004,1661809279.284,2.578,0.381
004,1661809279.784,2.033,0.298
004,1661809280.284,1.755,0.388
004,1661809280.784,1.931,0.303
004,1661809281.285,1.533,0.399
004,1661809281.785,2.331,0.297
004,1661809282.285,2.149,0.293
004,1661809282.785,1.132,0.278
004,1661809283.285,2.526,0.242
004,1661809283.785,1.851,0.231
004,1661809284.285,2.24,0.335
004,1661809284.785,2.835,0.225
004,1661809285.285,2.249,0.326
004,1661809285.785,2.718,0.296
004,1661809286.285,26.254,0.122
004,1661809286.785,3.923,0.162
004,1661809287.285,4.137,0.28
004,1661809287.785,3.637,0.262
004,1661809288.285,2.432,0.392
004,1661809288.785,2.356,0.408
004,1661809289.285,1.911,0.493
004,1661809289.785,2.053,0.464
004,1661809290.285,1.42,0.324
004,1661809290.785,1.704,0.24
004,1661809291.286,3.242,0.224
004,1661809291.786,1.947,0.34
004,1661809292.286,22.24,0.087
004,1661809292.786,1.35,0.222
004,1661809293.286,2.245,0.109
004,1661809293.786,2.17,0.231
004,1661809294.286,1.84,0.137
004,1661809294.786,2.105,0.215
004,1661809295.286,7.699,0.279
004,1661809295.786,2.261,0.258
004,1661809296.286,3.772,0.222
004,1661809296.786,4.693,0.17
004,1661809297.286,4.321,0.253
004,1661809297.786,2.568,0.345
004,1661809298.286,3.397,0.384
004,1661809298.786,2.408,0.185
004,1661809299.286,1.753,0.252
004,1661809299.786,1.934,0.322
004,1661809300.286,2.206,0.213
004,1661809300.786,2.545,0.169
004,1661809301.287,3.056,0.202
004,1661809301.787,2.113,0.283
004,1661809302.287,2.397,0.282
004,1661809302.787,3.437,0.206
004,1661809303.287,2.286,0.215
004,1661809303.787,3.383,0.127
004,1661809304.287,2.446,0.262
004,1661809304.787,3.11,0.295
004,1661809305.287,2.105,0.161
004,1661809305.787,3.379,0.226
004,1661809306.287,1.323,0.316
004,1661809306.787,1.595,0.304
004,1661809307.287,1.546,0.251
004,1661809307.787,3.339,0.237
004,1661809308.287,2.48,0.249
004,1661809308.787,3.464,0.23
004,1661809309.287,2.894,0.183
004,1661809309.787,1.601,0.386
004,1661809310.287,2.228,0.405
004,1661809310.788,2.004,0.296
004,1661809311.288,1.539,0.371
004,1661809311.788,5.328,0.127
004,1661809312.288,2.657,0.193
004,1661809312.788,1.642,0.218
004,1661809313.288,1.568,0.267
004,1661809313.788,3.117,0.227
004,1661809314.288,2.432,0.252
004,1661809314.788,1.977,0.198
004,1661809315.288,5.24,0.3
004,1661809315.788,4.197,0.628
004,1661809316.288,0.605,1.797
004,1661809316.788,2.214,0.233
004,1661809317.288,3.473,0.242
004,1661809317.788,2.021,0.237
004,1661809318.288,4.113,0.206
004,1661809318.788,2.584,0.208
004,1661809319.288,23.319,0.063
004,1661809319.788,2.141,0.304
004,1661809320.288,4.507,0.154
004,1661809320.789,1.784,0.195
004,1661809321.289,2.36,0.146
004,1661809321.789,3.062,0.209
004,1661809322.289,1.276,0.307
004,1661809322.789,28.421,0.082
004,1661809323.289,2.647,0.247
004,1661809323.789,3.043,0.248
004,1661809324.289,4.998,0.218
004,1661809324.789,1.83,0.316
004,1661809325.289,1.94,0.301
004,1661809325.789,1.911,0.412
004,1661809326.289,1.904,0.656
004,1661809326.789,2.56,0.482
004,1661809327.289,4.115,0.182
004,1661809327.789,2.949,0.239
004,1661809328.289,2.866,0.383
004,1661809328.789,4.471,0.212
004,1661809329.289,2.174,0.182
004,1661809329.789,2.339,0.319
004,1661809330.289,10.04,0.087
004,1661809330.790,2.564,0.092
004,1661809331.290,4.44,0.276
004,1661809331.790,2.964,0.19
004,1661809332.290,2.344,0.203
004,1661809332.790,2.107,0.42
004,1661809333.290,1.352,0.335
004,1661809333.790,3.255,0.291
004,1661809334.290,2.887,0.232
004,1661809334.790,1.748,0.299
004,1661809335.290,1.799,0.232
004,1661809335.790,3.755,0.212
004,1661809336.290,2.193,0.196
004,1661809336.790,1.568,0.278
004,1661809337.290,24.307,0.073
004,1661809337.790,2.394,0.257
004,1661809338.290,2.109,0.316
004,1661809338.790,3.331,0.224
004,1661809339.290,2.639,0.27
004,1661809339.790,4.113,0.254
004,1661809340.290,2.349,0.33
004,1661809340.791,1.745,0.284
004,1661809341.291,2.659,0.294
004,1661809341.791,1.623,0.314
004,1661809342.291,4.339,0.183
004,1661809342.791,2.155,0.189
004,1661809343.291,1.098,0.217
004,1661809343.791,2.32,0.154
004,1661809344.291,2.368,0.253
004,1661809344.791,2.615,0.379
004,1661809345.291,1.174,0.202
004,1661809345.791,2.1,0.398
004,1661809346.291,4.281,0.212
004,1661809346.791,2.302,0.256
004,1661809347.291,1.87,0.449
004,1661809347.791,4.158,0.318
004,1661809348.291,2.004,0.552
004,1661809348.791,3.123,0.313
004,1661809349.291,2.705,0.39
004,1661809349.791,4.218,0.257
004,1661809350.291,2.612,0.436
004,1661809350.792,3.38,0.254
004,1661809351.292,0.954,0.194
004,1661809351.792,1.295,0.276
004,1661809352.292,1.614,0.219
004,1661809352.792,3.166,0.146
004,1661809353.292,1.466,0.297
004,1661809353.792,2.604,0.312
004,1661809354.292,3.349,0.374
004,1661809354.792,3.632,0.362
004,1661809355.292,2.889,0.488
004,1661809355.792,2.267,0.287
004,1661809356.292,1.611,0.335
004,1661809356.792,1.503,0.421
004,1661809357.292,2.272,0.281
004,1661809357.792,4.151,0.283
004,1661809358.292,2.765,0.307
004,1661809358.792,2.643,0.263
004,1661809359.292,3.548,0.244
004,1661809359.792,2.512,0.213
004,1661809360.292,2.578,0.488
004,1661809360.793,6.358,0.163
004,1661809361.293,2.191,0.395
004,1661809361.793,2.449,0.266
004,1661809362.293,1.156,0.363
004,1661809362.793,1.221,0.332
004,1661809363.293,1.292,0.389
004,1661809363.793,3.19,0.235
004,1661809364.293,4.333,0.212
004,1661809364.793,1.641,0.322
004,1661809365.293,1.59,0.317
004,1661809365.793,1.925,0.336
004,1661809366.293,7.278,0.175
004,1661809366.793,1.517,0.308
004,1661809367.293,2.143,0.263
004,1661809367.793,2.849,0.27
004,1661809368.293,2.158,0.205
004,1661809368.793,2.062,0.275
004,1661809369.293,2.254,0.27
004,1661809369.793,3.052,0.241
004,1661809370.293,1.355,0.176
004,1661809370.794,2.647,0.163
004,1661809371.294,2.527,0.216
004,1661809371.794,2.074,0.216
004,1661809372.294,2.717,0.272
004,1661809372.794,2.692,0.313
004,1661809373.294,1.682,0.325
004,1661809373.794,1.466,0.289
004,1661809374.294,1.817,0.302
004,1661809374.794,2.587,0.364
004,1661809375.294,1.759,0.348
004,1661809375.794,1.974,0.652
004,1661809376.294,2.046,0.515
004,1661809376.794,1.271,0.409
004,1661809377.294,2.134,0.224
004,1661809377.794,1.549,0.506
004,1661809378.294,6.585,0.205
004,1661809378.794,2.613,0.367
004,1661809379.294,1.392,0.269
004,1661809379.794,4.593,0.239
004,1661809380.294,2.616,0.213
004,1661809380.795,2.627,0.176
004,1661809381.295,1.843,0.316
004,1661809381.795,1.94,0.207
004,1661809382.295,2.115,0.275
004,1661809382.795,2.375,0.272
004,1661809383.295,2.059,0.247
004,1661809383.795,2.644,0.275
004,1661809384.295,2.039,0.265
004,1661809384.795,1.562,0.22
004,1661809385.295,1.251,0.266
004,1661809385.795,2.533,0.311
004,1661809386.295,1.211,0.452
004,1661809386.795,2.089,0.296
004,1661809387.295,3.734,0.322
004,1661809387.795,1.837,0.581
004,1661809388.295,0.881,2.06
004,1661809388.795,1.854,0.908
004,1661809389.295,2.155,0.353
004,1661809389.795,2.112,0.881
004,1661809390.295,0.898,2.043
004,1661809390.796,0.463,1.768
004,1661809391.296,10.38,0.516
004,1661809391.796,1.535,0.404
004,1661809392.296,2.626,0.545
004,1661809392.796,2.832,0.271
004,1661809393.296,1.288,0.258
004,1661809393.796,2.457,0.287
004,1661809394.296,1.613,0.382
004,1661809394.796,3.368,0.437
004,1661809395.296,2.286,0.312
004,1661809395.796,2.859,0.17
004,1661809396.296,3.432,0.285
004,1661809396.796,1.882,0.549
004,1661809397.296,1.934,0.629
004,1661809397.796,1.635,0.521
004,1661809398.296,6.519,0.122
004,1661809398.796,1.598,0.228
004,1661809399.296,5.777,0.415
004,1661809399.796,5.642,0.188
004,1661809400.296,1.461,0.341
004,1661809400.797,4.567,0.322
004,1661809401.297,2.25,0.313
004,1661809401.797,2.736,0.137
004,1661809402.297,6.305,0.164
004,1661809402.797,3.483,0.167
004,1661809403.297,5.996,0.233
004,1661809403.797,1.161,0.35
004,1661809404.297,1.152,0.287
004,1661809404.797,4.337,0.237
004,1661809405.297,1.579,0.181
004,1661809405.797,2.157,0.46
004,1661809406.297,2.782,0.283
004,1661809406.797,3.334,0.285
004,1661809407.297,2.198,0.402
004,1661809407.797,4.145,0.239
004,1661809408.297,2.543,0.234
004,1661809408.797,2.49,0.381
004,1661809409.297,1.628,0.551
004,1661809409.797,2.34,0.312
004,1661809410.297,3.086,0.362
004,1661809410.798,1.148,0.453
004,1661809411.298,2.511,0.348
004,1661809411.798,2.482,0.417
004,1661809412.298,1.031,0.486
004,1661809412.798,2.571,0.396
004,1661809413.298,2.527,0.33
004,1661809413.798,2.211,0.348
004,1661809414.298,1.822,0.339
004,1661809414.798,1.8,0.435
004,1661809415.298,1.806,0.571
004,1661809415.798,2.366,0.371
004,1661809416.298,2.979,0.551
004,1661809416.798,1.517,0.202
004,1661809417.298,2.811,0.452
004,1661809417.798,1.307,0.421
004,1661809418.298,1.56,0.535
004,1661809418.798,1.572,0.335
004,1661809419.298,1.757,0.569
004,1661809419.798,2.139,0.278
004,1661809420.298,1.872,0.303
004,1661809420.799,7.071,0.276
004,1661809421.299,1.845,0.243
004,1661809421.799,3.483,0.291
004,1661809422.299,3.684,0.294
004,1661809422.799,1.68,0.253
004,1661809423.299,1.334,0.513
004,1661809423.799,3.29,0.218
004,1661809424.299,4.031,0.396
004,1661809424.799,1.572,0.296
004,1661809425.299,2.305,0.283
004,1661809425.799,3.459,0.308
004,1661809426.299,2.498,0.284
004,1661809426.799,1.187,0.343
004,1661809427.299,1.742,0.35
004,1661809427.799,2.595,0.302
004,1661809428.299,2.138,0.365
004,1661809428.799,2.82,0.461
004,1661809429.299,1.361,0.379
004,1661809429.799,1.174,0.404
004,1661809430.300,3.962,0.262
004,1661809430.800,1.595,0.274
004,1661809431.300,2.01,0.285
004,1661809431.800,3.14,0.312
004,1661809432.300,0.72,0.501
004,1661809432.800,7.367,0.154
004,1661809433.300,1.915,0.318
004,1661809433.800,18.464,0.146
004,1661809434.300,2.183,0.448
004,1661809434.800,1.543,0.283
004,1661809435.300,2.499,0.262
004,1661809435.800,2.139,0.56
004,1661809436.300,1.866,0.392
004,1661809436.800,1.796,0.516
004,1661809437.300,2.872,0.366
004,1661809437.800,16.526,0.076
004,1661809438.300,21.503,0.094
004,1661809438.800,2.294,0.393
004,1661809439.300,2.305,0.501
004,1661809439.800,1.589,0.361
004,1661809440.301,2.917,0.277
004,1661809440.801,2.301,0.253
004,1661809441.301,3.276,0.263
004,1661809441.801,2.188,0.386
004,1661809442.301,1.706,0.302
004,1661809442.801,2.6,0.636
004,1661809443.301,1.879,0.304
004,1661809443.801,2.896,0.434
004,1661809444.301,2.246,0.354
004,1661809444.801,2.239,0.401
004,1661809445.301,3.871,0.476
004,1661809445.801,1.508,0.353
004,1661809446.301,1.829,0.264
004,1661809446.801,2.508,0.181
004,1661809447.301,1.727,0.403
004,1661809447.801,1.18,0.319
004,1661809448.301,1.643,0.316
004,1661809448.801,1.493,0.505
004,1661809449.301,1.941,0.321
004,1661809449.801,1.715,0.354
004,1661809450.302,1.442,0.389
004,1661809450.802,1.9,0.273
004,1661809451.302,1.62,0.331
004,1661809451.802,2.35,0.307
004,1661809452.302,4.927,0.152
004,1661809452.802,5.635,0.258
004,1661809453.302,1.541,0.498
004,1661809453.802,1.281,0.421
004,1661809454.302,2.52,0.295
004,1661809454.802,13.354,0.073
004,1661809455.302,1.219,0.35
004,1661809455.802,2.246,0.309
004,1661809456.302,1.975,0.301
004,1661809456.802,2.661,0.319
004,1661809457.302,2.069,0.288
004,1661809457.802,1.522,0.342
004,1661809458.302,3.82,0.355
004,1661809458.802,1.53,0.378
004,1661809459.302,0.957,0.282
004,1661809459.802,1.998,0.276
004,1661809460.303,1.903,0.348
004,1661809460.803,0.927,0.326
004,1661809461.303,2.812,0.449
004,1661809461.803,1.649,0.338
004,1661809462.303,2.439,0.203
004,1661809462.803,1.409,0.343
004,1661809463.303,2.603,0.366
004,1661809463.803,4.7,0.171
004,1661809464.303,1.14,0.283
004,1661809464.803,1.947,0.306
004,1661809465.303,0.947,0.45
004,1661809465.803,1.013,0.473
004,1661809466.303,1.658,0.336
004,1661809466.803,1.952,0.391
004,1661809467.303,1.989,0.424
004,1661809467.803,1.233,0.402
004,1661809468.303,1.562,0.416
004,1661809468.803,1.744,0.296
004,1661809469.303,2.15,0.458
004,1661809469.803,2.329,0.287
004,1661809470.304,5.42,0.209
004,1661809470.804,1.405,0.262
004,1661809471.304,2.301,0.474
004,1661809471.804,1.192,0.553
004,1661809472.304,3.264,0.326
004,1661809472.804,1.078,0.529
004,1661809473.304,2.537,0.462
004,1661809473.804,4.124,0.203
004,1661809474.304,1.626,0.3
004,1661809474.804,1.789,0.356
004,1661809475.304,16.36,0.09
004,1661809475.804,2.953,0.181
004,1661809476.304,2.191,0.369
004,1661809476.804,2.291,0.29
004,1661809477.304,2.061,0.336
004,1661809477.804,2.981,0.311
004,1661809478.304,1.316,0.388
004,1661809478.804,1.404,0.239
004,1661809479.304,2.524,0.249
004,1661809479.804,3.381,0.266
004,1661809480.305,1.636,0.407
004,1661809480.805,1.489,0.452
004,1661809481.305,1.166,0.507
004,1661809481.805,1.569,0.432
004,1661809482.305,1.649,0.229
004,1661809482.805,1.545,0.475
004,1661809483.305,2.881,0.409
004,1661809483.805,1.8,0.346
004,1661809484.305,1.887,0.319
004,1661809484.805,3.883,0.467
004,1661809485.305,0.978,0.509
004,1661809485.805,1.545,0.431
004,1661809486.305,1.87,0.568
004,1661809486.805,1.062,0.42
004,1661809487.305,2.004,0.446
004,1661809487.805,1.832,0.544
004,1661809488.305,1.771,0.292
004,1661809488.805,1.581,0.403
004,1661809489.305,1.108,0.33
004,1661809489.805,1.233,0.357
004,1661809490.306,2.121,0.813
004,1661809490.806,1.973,0.364
004,1661809491.306,3.732,0.436
004,1661809491.806,0.834,0.705
004,1661809492.306,1.061,1.703
004,1661809492.806,1.992,0.276
004,1661809493.306,2.648,0.336
004,1661809493.806,2.282,0.375
004,1661809494.306,1.442,0.474
004,1661809494.806,1.995,0.256
004,1661809495.306,0.986,0.325
004,1661809495.806,2.227,0.399
004,1661809496.306,2.913,0.515
004,1661809496.806,1.678,0.44
004,1661809497.306,0.619,0.474
004,1661809497.806,1.852,0.311
004,1661809498.306,2.942,0.743
004,1661809498.806,1.515,0.648
004,1661809499.306,1.013,1.035
004,1661809499.806,1.711,0.716
004,1661809500.307,2.266,0.924
004,1661809500.807,1.216,0.587
004,1661809501.307,1.453,0.822
004,1661809501.807,1.095,0.518
004,1661809502.307,1.112,0.82
004,1661809502.807,1.989,0.425
004,1661809503.307,1.078,0.445
004,1661809503.807,1.982,0.936
004,1661809504.307,2.262,0.278
004,1661809504.807,1.333,0.395
004,1661809505.307,1.327,0.451
004,1661809505.807,4.738,0.348
004,1661809506.307,1.964,0.465
004,1661809506.807,2.184,0.489
004,1661809507.307,4.306,0.261
004,1661809507.807,1.768,0.478
004,1661809508.307,1.994,0.478
004,1661809508.807,0.893,0.69
004,1661809509.307,1.991,0.427
004,1661809509.807,0.925,0.394
004,1661809510.308,1.187,0.518
004,1661809510.808,2.271,0.548
004,1661809511.308,2.467,0.451
004,1661809511.808,1.664,0.473
004,1661809512.308,2.126,0.462
004,1661809512.808,1.487,0.464
004,1661809513.308,1.352,0.489
004,1661809513.808,1.113,0.521
004,1661809514.308,1.943,0.754
004,1661809514.808,1.438,0.771
004,1661809515.308,2.818,0.391
004,1661809515.808,0.97,0.923
004,1661809516.308,1.684,0.557
004,1661809516.808,1.874,0.496
004,1661809517.308,1.931,0.538
004,1661809517.808,8.709,0.17
004,1661809518.308,1.424,0.309
004,1661809518.808,1.546,0.358
004,1661809519.308,0.849,0.277
004,1661809519.808,1.166,0.352
004,1661809520.309,2.407,0.235
004,1661809520.809,1.778,0.392
004,1661809521.309,2.481,0.375
004,1661809521.809,2.211,0.309
004,1661809522.309,2.562,0.207
004,1661809522.809,1.428,0.752
004,1661809523.309,0.967,0.46
004,1661809523.809,1.408,0.324
004,1661809524.309,6.811,0.16
004,1661809524.809,1.71,0.458
004,1661809525.309,1.569,0.614
004,1661809525.809,2.227,0.32
004,1661809526.309,1.022,0.45
004,1661809526.809,1.647,0.707
004,1661809527.309,1.394,0.809
004,1661809527.809,2.221,0.231
004,1661809528.309,2.6,0.318
004,1661809528.809,1.319,0.403
004,1661809529.309,7.136,0.16
004,1661809529.809,1.154,0.44
004,1661809530.310,2.75,0.415
004,1661809530.810,2.387,0.329
004,1661809531.310,2.368,0.656
004,1661809531.810,2.014,0.369
004,1661809532.310,1.932,0.356
004,1661809532.810,2.298,0.348
004,1661809533.310,1.19,0.215
004,1661809533.810,1.825,0.28
004,1661809534.310,2.172,0.3
004,1661809534.810,1.758,0.403
004,1661809535.310,1.68,0.224
004,1661809535.810,2.091,0.298
004,1661809536.310,1.596,0.3
004,1661809536.810,1.362,0.307
004,1661809537.310,8.035,0.164
004,1661809537.810,2.776,0.289
004,1661809538.310,2.423,0.345
004,1661809538.810,1.355,0.401
004,1661809539.310,1.352,0.51
004,1661809539.811,1.645,0.361
004,1661809540.311,14.272,0.325
004,1661809540.811,12.912,0.475
004,1661809541.311,7.499,0.357
004,1661809541.811,5.833,0.427
004,1661809542.311,2.407,0.751
004,1661809542.811,1.906,1.252
004,1661809543.311,0.367,1.344
004,1661809543.811,0.46,1.807
004,1661809544.311,4.265,1.1
004,1661809544.811,0.651,1.697
004,1661809545.311,0.634,1.248
004,1661809545.811,0.33,1.752
004,1661809546.311,0.748,1.401
004,1661809546.811,0.769,1.118
004,1661809547.311,0.537,2.428
004,1661809547.811,0.492,3.159
004,1661809548.311,1.739,1.619
004,1661809548.811,1.286,0.271
004,1661809549.311,1.05,1.129
004,1661809549.812,1.027,0.63
004,1661809550.312,2.6,0.893
004,1661809550.812,0.683,1.265
004,1661809551.312,1.209,0.908
004,1661809551.812,0.858,1.275
004,1661809552.312,1.23,2.049
004,1661809552.812,1.017,1.503
004,1661809553.312,1.519,1.252
004,1661809553.812,0.778,0.589
004,1661809554.312,8.898,0.224
004,1661809554.812,1.053,0.769
004,1661809555.312,1.914,0.5
004,1661809555.812,1.209,0.623
004,1661809556.312,0.942,0.562
004,1661809556.812,1.197,0.459
004,1661809557.312,1.685,0.512
004,1661809557.812,1.2,0.595
004,1661809558.312,1.303,0.675
004,1661809558.812,2.901,0.465
004,1661809559.312,2.082,0.655
004,1661809559.813,2.062,0.481
004,1661809560.313,2.133,0.589
004,1661809560.813,1.873,0.356
004,1661809561.313,1.356,0.736
004,1661809561.813,0.875,0.673
004,1661809562.313,1.997,0.669
004,1661809562.813,3.617,0.492
004,1661809563.313,1.195,0.517
004,1661809563.813,1.061,0.424
004,1661809564.313,1.448,0.433
004,1661809564.813,0.678,0.551
004,1661809565.313,1.446,0.429
004,1661809565.813,3.213,0.24
004,1661809566.313,1.73,0.284
004,1661809566.813,2.213,0.152
004,1661809567.313,2.516,0.299
004,1661809567.813,0.928,0.558
004,1661809568.313,2.576,0.213
004,1661809568.813,1.54,0.316
004,1661809569.313,3.035,0.373
004,1661809569.814,4.316,0.402
004,1661809570.314,2.124,0.435
004,1661809570.814,0.862,0.568
004,1661809571.314,1.066,0.549
004,1661809571.814,0.795,0.594
004,1661809572.314,1.603,0.407
004,1661809572.814,1.659,0.553
004,1661809573.314,2.376,0.184
004,1661809573.814,2.799,0.337
004,1661809574.314,1.589,0.46
004,1661809574.814,2.147,0.589
004,1661809575.314,2.336,0.451
004,1661809575.814,2.003,0.32
004,1661809576.314,2.609,0.493
004,1661809576.814,0.852,0.515
004,1661809577.314,1.302,0.4
004,1661809577.814,1.134,0.484
004,1661809578.314,2.959,0.385
004,1661809578.814,2.458,0.365
004,1661809579.314,1.287,0.359
004,1661809579.815,0.88,0.394
004,1661809580.315,1.709,0.72
004,1661809580.815,1.57,0.721
004,1661809581.315,1.268,0.636
004,1661809581.815,1.605,0.634
004,1661809582.315,1.425,0.496
004,1661809582.815,0.927,0.77
004,1661809583.315,4.338,0.235
004,1661809583.815,2.647,0.186
004,1661809584.315,1.257,0.398
004,1661809584.815,1.645,0.717
004,1661809585.315,1.338,0.483
004,1661809585.815,1.259,0.821
004,1661809586.315,4.664,0.225
004,1661809586.815,1.73,0.277
004,1661809587.315,1.1,0.611
004,1661809587.815,0.939,0.456
004,1661809588.315,1.556,0.478
004,1661809588.815,2.404,0.398
004,1661809589.315,1.128,0.8
004,1661809589.816,3.624,0.224
004,1661809590.316,2.802,0.464
004,1661809590.816,2.971,0.396
004,1661809591.316,1.083,0.483
004,1661809591.816,3.992,0.444
004,1661809592.316,2.835,0.563
004,1661809592.816,1.521,0.74
004,1661809593.316,2.756,0.68
004,1661809593.816,2.521,0.706
004,1661809594.316,2.549,0.991
004,1661809594.816,1.191,0.559
004,1661809595.316,1.833,0.724
004,1661809595.816,1.594,0.378
004,1661809596.316,1.361,0.388
004,1661809596.816,0.975,0.403
004,1661809597.316,1.188,0.379
004,1661809597.816,0.693,0.503
004,1661809598.316,0.93,0.52
004,1661809598.816,1.011,0.562
004,1661809599.316,1.155,0.429
004,1661809599.817,1.584,0.401
004,1661809600.317,1.197,0.562
004,1661809600.817,1.822,0.463
004,1661809601.317,0.927,0.864
004,1661809601.817,1.043,0.612
004,1661809602.317,2.264,0.461
004,1661809602.817,2.065,0.524
004,1661809603.317,2.42,0.418
004,1661809603.817,0.854,0.517
004,1661809604.317,1.365,0.476
004,1661809604.817,1.482,0.528
004,1661809605.317,1.271,0.577
004,1661809605.817,1.471,0.751
004,1661809606.317,0.906,0.49
004,1661809606.817,1.948,0.621
004,1661809607.317,1.226,0.886
004,1661809607.817,1.687,0.938
004,1661809608.317,1.159,0.599
004,1661809608.817,2.422,0.258
004,1661809609.317,2.075,0.321
004,1661809609.818,1.45,0.395
004,1661809610.318,2.702,0.477
004,1661809610.818,1.737,0.304
004,1661809611.318,1.19,0.562
004,1661809611.818,1.645,0.522
004,1661809612.318,1.173,0.453
004,1661809612.818,0.953,0.271
004,1661809613.318,0.764,0.47
004,1661809613.818,10.794,0.133
004,1661809614.318,1.871,0.301
004,1661809614.818,2.088,0.299
004,1661809615.318,1.577,0.332
004,1661809615.818,0.954,0.284
004,1661809616.318,1.643,0.441
004,1661809616.818,1.1,0.375
004,1661809617.318,0.926,0.348
004,1661809617.818,1.553,0.497
004,1661809618.318,1.132,0.379
004,1661809618.818,2.068,0.436
004,1661809619.318,1.524,0.497
004,1661809619.819,0.727,0.493
004,1661809620.319,2.273,0.409
004,1661809620.819,3.559,0.319
004,1661809621.319,2.079,0.432
004,1661809621.819,0.645,0.717
004,1661809622.319,0.943,0.615
004,1661809622.819,1.124,0.402
004,1661809623.319,1.578,0.795
004,1661809623.819,2.921,0.495
004,1661809624.319,0.227,1.058
004,1661809624.819,2.873,1.831
004,1661809625.319,1.561,0.468
004,1661809625.819,1.642,0.441
004,1661809626.319,1.155,1.172
004,1661809626.819,0.659,1.25
004,1661809627.319,1.916,1.777
004,1661809627.819,1.673,1.092
004,1661809628.319,1.55,1.002
004,1661809628.819,0.841,0.719
004,1661809629.319,1.21,0.837
004,1661809629.820,0.646,0.579
004,1661809630.320,1.372,0.936
004,1661809630.820,1.51,0.517
004,1661809631.320,0.962,0.65
004,1661809631.820,1.533,0.686
004,1661809632.320,1.533,0.603
004,1661809632.820,1.63,0.545
004,1661809633.320,0.744,0.944
004,1661809633.820,2.624,1.026
004,1661809634.320,0.808,1.114
004,1661809634.820,1.117,1.442
004,1661809635.320,0.88,0.865
004,1661809635.820,1.634,0.764
004,1661809636.320,1.354,1.208
004,1661809636.820,0.658,0.731
004,1661809637.320,0.637,0.678
004,1661809637.820,0.942,0.912
004,1661809638.320,1.114,0.582
004,1661809638.820,3.581,0.337
004,1661809639.320,1.546,0.591
004,1661809639.821,1.656,0.665
004,1661809640.321,1.309,0.941
004,1661809640.821,1.114,1.721
004,1661809641.321,0.877,1.428
004,1661809641.821,1.626,0.451
004,1661809642.321,2.207,0.722
004,1661809642.821,1.749,0.485
004,1661809643.321,1.248,0.35
004,1661809643.821,0.937,0.836
004,1661809644.321,0.798,0.648
004,1661809644.821,0.967,0.574
004,1661809645.321,0.864,0.502
004,1661809645.821,2.034,0.29
004,1661809646.321,1.979,0.496
004,1661809646.821,1.22,0.563
004,1661809647.321,4.56,0.492
004,1661809647.821,2.904,0.433
004,1661809648.321,2.307,0.515
