UserID,TotalActionNum,Time,Task,TaskActionNum,Address,ChunkSpec,Activation
003,102,1652462459.402753,Function_Graph_1,4,00110253,((NODE 00110376)),-2.3954381297209215
003,102,1652462459.402753,Function_Graph_1,4,00110253,((NODE 0011039a)),-1.9016071213781889
003,102,1652462459.402753,Function_Graph_1,4,00110253,((NODE 00110253)),-1.8106610448617098
003,103,1652462558.298711,Function_Graph_1,5,00110269,((NODE 00110250)),-2.712069286819773
003,103,1652462558.298711,Function_Graph_1,5,00110269,((NODE 00110376)),-2.6952266843043926
003,103,1652462558.298711,Function_Graph_1,5,00110269,((NODE 0011039a)),-2.484006722550725
003,103,1652462558.298711,Function_Graph_1,5,00110269,((NODE 00110253)),-2.4573665169649535
003,103,1652462558.298711,Function_Graph_1,5,00110269,((NODE 00110269)),-2.2970341838450485
003,104,1652462634.295599,Function_Graph_1,6,00110269,((NODE 00110250)),-2.8565573384137304
003,104,1652462634.295599,Function_Graph_1,6,00110269,((NODE 00110376)),-2.843995345680881
003,104,1652462634.295599,Function_Graph_1,6,00110269,((NODE 0011039a)),-2.6962178317628
003,104,1652462634.295599,Function_Graph_1,6,00110269,((NODE 00110253)),-2.678952631343935
003,104,1652462634.295599,Function_Graph_1,6,00110269,((NODE 00110269)),-1.6590155010082142
003,105,1652462643.423302,Function_Graph_2,1,00110250,((NODE 00110250)),-1.1056570347306875
003,106,1652462686.973299,Function_Graph_2,2,00110269,((NODE 00110250)),-1.9820961084500326
003,106,1652462686.973299,Function_Graph_2,2,00110269,((NODE 00110269)),-1.88695481825423
003,107,1652462707.771930,Function_Graph_2,3,00110269,((NODE 00110250)),-2.148481663542789
003,107,1652462707.771930,Function_Graph_2,3,00110269,((NODE 00110269)),-1.0673094294258685
003,108,1652462805.359826,Function_Graph_2,4,00110269,((NODE 00110250)),-2.5710195415421175
003,108,1652462805.359826,Function_Graph_2,4,00110269,((NODE 00110269)),-1.3029898068177586
003,109,1652462835.842335,Function_Graph_2,5,00110269,((NODE 00110250)),-2.653010647474564
003,109,1652462835.842335,Function_Graph_2,5,00110269,((NODE 00110269)),-0.8591147262287773
003,110,1652462841.478706,Function_Graph_2,6,00141950,((NODE 00110250)),-2.666801488326287
003,110,1652462841.478706,Function_Graph_2,6,00141950,((NODE 00110269)),-0.905397695138944
003,110,1652462841.478706,Function_Graph_2,6,00141950,((NODE 00141950)),-0.8646202002376553
003,111,1652462863.422288,Function_Graph_2,7,00110270,((NODE 00110250)),-2.7171375387340304
003,111,1652462863.422288,Function_Graph_2,7,00110270,((NODE 00110269)),-1.0381992134092854
003,111,1652462863.422288,Function_Graph_2,7,00110270,((NODE 00141950)),-1.6585445833037862
003,111,1652462863.422288,Function_Graph_2,7,00110270,((NODE 00110270)),-1.544237353803907
003,112,1652462869.379381,Function_Graph_2,8,00110270,((NODE 00110250)),-2.7299709847874976
