Time,pupilDilation,gazeX,gazeY,gazeVelocity,movingRmssd,deltaGSRsmooth,Agg_stress,Agg_cogLoad
1648501724.5359063,-0.0644319609,1685.5769283766,788.2797011998,-0.2174823742,-0.377163606,-0.1418817617,-0.2595226838,-0.1031568613
1648501725.5359063,0.0119122599,1345.6417955232,803.2602312677,-0.10783167,-0.3683419514,0.5249569381,0.0783074934,0.268434599
1648501726.5359063,-0.0724426791,940.6295014021,734.8099037676,-0.2872029055,-0.3267963054,2.2293308413,0.951267268,1.0784440811
1648501727.5359063,-0.8242067866,1600.52064955,1234.6937438323,0.7540168402,-0.3267963054,0.3025399838,-0.0121281608,-0.2608334014
1648501728.5359063,0.0924201313,1697.4078834463,892.7661711779,0.8352348482,-0.3267963054,1.5376308795,0.605417287,0.8150255054
1648501729.5359063,-0.1286635737,1685.3284952877,733.9405038378,-0.2033664729,-0.3267963054,2.7743865489,1.2237951217,1.3228614876
1648501730.5359063,0.0545938886,1682.8268450721,762.3785277969,-0.2067889711,-0.874732843,-0.8167619391,-0.8457473911,-0.3810840253
1648501731.5359063,0.1141145989,1683.6492233728,812.9095258662,1.040688096,-0.3507446585,-1.6736023503,-1.0121735044,-0.7797438757
1648501732.5359063,-0.092994738,1699.0178775532,761.79186724,-0.1430089983,-0.369997902,-0.8906135395,-0.6303057208,-0.4918041388
1648501733.5359063,-0.0169860255,1683.7904525922,762.3578430191,0.0194513722,-0.4685036701,0.1891613433,-0.1396711634,0.0860876589
1648501734.5359063,0.1005260969,1680.084168998,802.4733881574,0.0366542238,-0.6891027229,-0.2756973523,-0.4824000376,-0.0875856277
1648501735.5359063,0.1774300277,1686.4256980846,808.9643294504,0.1785830087,-0.8819200392,-0.2446703367,-0.5632951879,-0.0336201545
1648501736.5359063,0.0214625092,1680.5840495918,770.0774060702,-0.2723912388,-0.8337586039,1.484177711,0.3252095535,0.7528201101
1648501737.5359063,0.0600698766,1672.604656455,766.3314007051,-0.250479133,-0.8410194973,-0.0477687816,-0.4443941395,0.0061505475
1648501738.5359063,-0.0220291344,1679.1863135786,759.9654731745,-0.1552736197,-0.6844976222,-0.9858314738,-0.835164548,-0.5039303041
1648501739.5359063,0.0870025429,1677.7366635645,770.4643235376,-0.2865768257,-0.2835772651,-0.7854522623,-0.5345147637,-0.3492248597
1648501740.5359063,0.0987595802,1674.4771200286,762.4791326232,-0.2154674821,0.1594943315,-0.411223122,-0.1258643952,-0.1562317709
1648501741.5359063,0.0548204775,1675.6875820694,764.182706045,-0.2964860857,0.2971073667,-0.1098196144,0.0936438762,-0.0274995684
1648501742.5359063,0.0847007773,1686.1572525652,842.2362657304,0.5596980538,0.0733056981,1.2405283233,0.6569170107,0.6626145503
1648501743.5359063,-0.0593898097,1685.0656681727,763.7856317751,-0.2386197869,0.1797308586,0.2474634331,0.2135971459,0.0940368117
1648501744.5359063,-0.2546592905,1673.3965278891,740.0391826637,0.0878860932,0.2610561094,-0.8624207584,-0.3006823245,-0.5585400245
1648501745.5359063,-0.5099498131,1301.5822912859,875.9898249566,0.5589416178,0.3750116691,-0.7001508652,-0.1625695981,-0.6050503392
1648501746.5359063,-0.179862814,1387.6741262457,795.1138766879,0.5008885149,0.3607239048,-0.4384749141,-0.0388755046,-0.309168864
1648501747.5359063,0.2892636953,1699.200903188,769.8679451608,-0.2987965283,0.2055646164,-0.3120331995,-0.0532342916,-0.0113847521
1648501748.5359063,0.0910465919,1674.3248109352,762.2781023552,-0.3654116312,0.1749912238,-0.1897465991,-0.0073776876,-0.0493500036
1648501749.5359063,0.1206109485,1627.5540145408,775.3381308108,0.3556336833,-0.0238409586,-0.1799133817,-0.1018771701,-0.0296512166
1648501750.5359063,-0.2021171558,1641.6020707408,776.7376712537,0.5563908459,0.0931586112,-0.2121361841,-0.0594887864,-0.20712667
1648501751.5359063,-0.0244983887,1682.1271008011,757.1011814118,-0.3388897447,0.1988464513,-0.1787079566,0.0100692473,-0.1016031726
1648501752.5359063,-0.0945790256,1355.7453552633,807.7637139071,0.2019264317,0.1988464513,-0.1721717154,0.013337368,-0.1333753705
1648501753.5359063,-0.5586281418,1835.5039005934,1060.1524283875,2.4855896303,0.1948924854,0.0733257392,0.1341091123,-0.2426512013
1648501754.5359063,-2.2379680954,2296.0872398912,1401.8099983278,3.228313535,0.2464959138,1.7750834702,1.010789692,-0.2314423126
1648501755.5359063,-1.4488727886,1945.3694966803,1208.6376446318,0.4207019106,0.3574010668,0.9347858399,0.6460934534,-0.2570434743
1648501756.5359063,0.4103324226,1696.2755727338,790.0498766427,-0.1061697364,0.2481467201,-0.6786349569,-0.2152441184,-0.1341512672
1648501757.5359063,-1.7970213379,1792.9185225037,1333.3836160807,-0.1121147965,0.2301257868,-0.7240007774,-0.2469374953,-1.2605110577
1648501758.5359063,-1.3735681073,1285.6324153286,1258.838106458,0.244386985,-0.089765177,-0.4420956784,-0.2659304277,-0.9078318928
1648501759.5359063,-1.2020478585,1036.982818618,1195.7912194395,0.3152796928,-0.2838086531,-0.2756095954,-0.2797091243,-0.7388287269
1648501760.5359063,-1.8392252495,994.0352003953,1181.9557682682,1.4648054359,-0.2194918778,-0.1882553307,-0.2038736043,-1.0137402901
1648501761.5359063,-1.8150322191,1152.1150589739,1222.3930768864,0.1917850473,0.0231575743,-0.1078611983,-0.042351812,-0.9614467087
1648501762.5359063,-1.1251291041,1202.0787722095,1247.8435161692,-0.0705573605,0.0231575743,0.1386673059,0.0809124401,-0.4932308991
1648501763.5359063,-0.9080131871,1254.9112259087,1260.3864145068,-0.0529964091,-0.2454275383,0.8506609257,0.3026166937,-0.0286761307
1648501764.5359063,-1.1978890295,1173.5952008867,1241.5277224003,-0.090493854,-0.2249659429,0.0151992495,-0.1048833467,-0.59134489
1648501765.5359063,-2.0218547968,1050.6666608706,1267.0730598285,0.6190878579,0.0272076818,-0.4931378858,-0.232965102,-1.2574963413
1648501766.5359063,-1.3857133108,965.6151742728,1253.6953864157,-0.0328799006,0.2864708109,-0.3639771403,-0.0387531647,-0.8748452255
1648501767.5359063,-1.1960318628,962.4115965386,1225.4221952915,-0.1352878266,0.4641692759,-0.2378429569,0.1131631595,-0.7169374098
1648501768.5359063,-1.0994553122,780.4070696425,1241.0597430583,1.0875426804,0.7287762968,-0.1815658156,0.2736052406,-0.6405105639
1648501769.5359063,-1.0808800435,903.8763464518,1248.5160706595,0.2366716118,0.4876579283,-0.0655387226,0.2110596029,-0.573209383
1648501770.5359063,-0.1317003858,1086.4836945798,1296.926470416,-0.1865903812,0.6280166441,0.0731264297,0.3505715369,-0.029286978
1648501771.5359063,-1.4960200043,856.36514457,1302.6143467455,0.1860424024,0.1991882925,-0.0389129167,0.0801376879,-0.7674664605
1648501772.5359063,-0.6062953925,1140.1955224796,1274.3710448815,-0.2566107541,0.0576629427,0.083701026,0.0706819843,-0.2612971833
1648501773.5359063,-1.8348095168,1954.230067423,1334.3671444064,0.1262245201,-0.2277377943,0.2434382552,0.0078502305,-0.7956856308
1648501774.5359063,-2.1003319899,1889.3626805115,1203.6695985082,0.5919010937,-0.5872648089,-0.128055588,-0.3576601985,-1.1141937889
1648501775.5359063,0.0440715837,1676.6067821168,758.5424601145,-0.3947282638,-0.5010638738,-0.2752513885,-0.3881576312,-0.1155899024
1648501776.5359063,0.0217097633,1664.0835515465,788.7654297627,-0.1391782604,-0.5010638738,-0.1813791234,-0.3412214986,-0.0798346801
1648501777.5359063,0.0114303528,1658.8113016411,779.0452923669,0.0466842422,-0.5010638738,-0.1314415372,-0.3162527055,-0.0600055922
1648501778.5359063,0.051696374,1679.5549255777,768.2975638774,-0.3793147695,-0.3818769697,-0.1053575877,-0.2436172787,-0.0268306068
1648501779.5359063,-0.5139412189,1694.4841416202,990.7076083694,-0.0060957229,-0.3237567583,-0.0893961818,-0.2065764701,-0.3016687004
1648501780.5359063,-1.092433457,2027.8870614762,1339.0595652873,-0.0373655146,-0.49687895,-0.1023576935,-0.2996183218,-0.5973955753
1648501781.5359063,-0.9020843388,2220.1502784922,1317.330024836,0.2099949735,-0.6103467177,-0.0881073049,-0.3492270113,-0.4950958218
1648501782.5359063,-0.2223171327,1657.3214694784,915.9873123606,0.1486405544,-0.3286234514,0.0886288301,-0.1199973107,-0.0668441513
1648501783.5359063,-0.3491496919,1119.7797174092,1234.0877172444,-0.0474987748,-0.4657787469,0.0902886718,-0.1877450376,-0.1294305101
1648501784.5359063,-0.2363435962,1523.6154272876,1035.2508689951,1.2683899095,-0.3216090901,-0.115571657,-0.2185903736,-0.1759576266
1648501785.5359063,-0.0960318111,1616.2700518838,976.1310447357,-0.1669998121,-0.4296289384,-0.1104354177,-0.270032178,-0.1032336144
1648501786.5359063,-1.3502492028,1773.2522221965,1337.3107764188,0.2830683279,-0.4313889422,-0.1003042108,-0.2658465765,-0.7252767068
1648501787.5359063,-2.3310032041,1954.0097752905,1406.3311484575,-0.1801059005,-0.5010638738,-0.0813204,-0.2911921369,-1.206161802
1648501788.5359063,-0.9173263051,2290.7931577504,1353.0397725219,0.2349502469,-0.7161467335,-0.097590396,-0.4068685647,-0.5074583506
1648501789.5359063,-1.2023707814,2300.2482968766,1325.2395022785,0.2086371535,-0.4471194298,-0.0820366153,-0.2645780225,-0.6422036983
1648501790.5359063,-1.3691674478,2231.5631632414,1348.7584325511,0.3162190313,-0.1106942159,-0.0577370441,-0.08421563,-0.713452246
1648501791.5359063,-1.5031991,1911.1132598204,1402.0413466378,0.0001877889,-0.522947875,0.1077619883,-0.2075929433,-0.6977185558
1648501792.5359063,-1.3949772811,2004.4399631824,1367.8961821071,0.2070303261,0.018483348,0.2637526039,0.1411179759,-0.5656123386
1648501793.5359063,-1.2867554621,2481.524653788,1152.7311479819,0.2310801287,0.0231575743,0.8258376168,0.4244975955,-0.2304589227
1648501794.5359063,-1.3862816136,2146.1764761915,1357.2004861535,0.6178401992,-0.1148966273,0.6548994386,0.2700014057,-0.3656910875
1648501795.5359063,-1.0774139717,1777.5931494436,1230.4330113765,1.1463720321,0.0635188863,1.8142422899,0.9388805881,0.3684141591
1648501796.5359063,-0.1578751092,1434.2410713153,966.5450449741,0.0892405441,0.3669438764,0.2370834009,0.3020136386,0.0396041459
1648501797.5359063,0.0829804129,1675.0306331324,797.1714550932,-0.2669594265,0.4048341842,-0.8675465555,-0.2313561857,-0.3922830713
1648501798.5359063,0.2883676222,1642.5008949125,812.9176812412,-0.2881146378,0.4193689076,-0.6840855782,-0.1323583353,-0.197858978
1648501799.5359063,0.1724763227,1677.3795798774,784.8310289335,-0.2735101861,0.3750116691,-0.4236385072,-0.024313419,-0.1255810923
1648501800.5359063,0.0505188987,1644.7232726378,802.7945847553,0.6625509815,0.4633330942,-0.2746271511,0.0943529715,-0.1120541262
1648501801.5359063,0.057796127,1512.8953971929,597.3910388026,-0.0736794357,0.5516545192,-0.2236129568,0.1640207812,-0.0829084149
1648501802.5359063,0.3894436918,367.6632664405,239.9607960142,-0.3816948456,0.4816146795,-0.2120929962,0.1347608417,0.0886753478
1648501803.5359063,-0.2805484012,1320.8128237664,522.3907677713,0.0763279952,0.2570538724,-0.187008965,0.0350224537,-0.2337786831
1648501804.5359063,0.2666076093,2752.2048397428,468.9190242456,0.2513519946,0.4713475532,-0.1182549731,0.17654629,0.0741763181
1648501805.5359063,-0.1919815195,887.1658794807,399.4337706228,-0.115400381,0.207370139,0.164059419,0.185714779,-0.0139610502
1648501806.5359063,-0.3354472219,466.8534836633,244.9176634956,-0.4365508736,0.3897917489,3.9307410586,2.1602664038,1.7976469184
1648501807.5359063,-0.0475344004,585.5945405422,375.461847312,0.6755564263,0.4485520407,4.4437299676,2.4461410041,2.1980977836
1648501808.5359063,-0.0115819761,2429.5252737449,1030.7850663588,-0.008180737,-0.0255419466,2.784265545,1.3793617992,1.3863417844
1648501809.5359063,-0.6935298512,3078.4258736194,1353.6798724732,-0.0761955596,-0.0203207408,0.1047354363,0.0422073478,-0.2943972075
1648501810.5359063,-0.1240253651,3090.6875219938,1352.8810059097,0.1851235016,0.1917469546,-1.062298955,-0.4352760002,-0.5931621601
1648501811.5359063,-0.4326781755,953.1965205043,1145.4889972582,1.1928734223,0.2766007202,-1.7723143959,-0.7478568378,-1.1024962857
1648501812.5359063,-0.0189072089,2194.2635410272,422.3985155238,0.4595540788,0.2096638394,-2.1379851978,-0.9641606792,-1.0784462033
1648501813.5359063,1.1174648362,3064.5940054608,381.8318340866,-0.235837102,0.0893463926,0.2221497667,0.1557480797,0.6698073014
1648501814.5359063,0.2581631438,2403.4874543063,376.7039057502,-0.1411157886,-0.3267963054,4.9718588239,2.3225312592,2.6150109838
1648501815.5359063,0.2820927429,1679.2976250758,724.1157936076,-0.1814190662,-0.2038117488,2.2067788276,1.0014835394,1.2444357852
1648501816.5359063,1.0647245421,1695.9381282403,802.1922464357,-0.394918861,-0.2342147119,2.8721219181,1.3189536031,1.9684232301
1648501817.5359063,0.0404979371,679.5295389085,348.860492262,-0.0999772449,-0.3133602896,-1.4685302449,-0.8909452673,-0.7140161539
1648501818.5359063,0.275359693,1624.0556273426,759.436378783,-0.3127599161,-0.2011192303,0.520095736,0.1594882529,0.3977277145
1648501819.5359063,-0.1151030258,1595.4941881529,971.833610445,0.7404227802,-0.2360967542,1.3693739226,0.5666385842,0.6271354484
1648501820.5359063,0.2017685758,1882.9383499204,857.8329955673,0.4118255558,-0.1611900319,-0.1865850899,-0.1738875609,0.007591743
1648501821.5359063,-0.0535117597,2485.3162873456,721.3600036499,-0.2399260519,-0.2251707025,-0.951427375,-0.5882990388,-0.5024695674
1648501822.5359063,0.5510892563,3112.0293925542,335.0422237723,1.9497675488,-0.1520562497,-0.9744291989,-0.5632427243,-0.2116699713
1648501823.5359063,0.544731465,1986.5706679314,680.6288988711,0.7914508902,-0.2139556824,-3.2420765404,-1.7280161114,-1.3486725377
1648501824.5359063,0.2630194737,2001.3071424832,816.6291463533,-0.0410465369,-0.0132523485,-1.8004116362,-0.9068319924,-0.7686960812
1648501825.5359063,0.032086062,2050.9761878767,873.2758982693,-0.2092365557,0.5602481856,-0.3006326857,0.1298077499,-0.1342733119
1648501826.5359063,-0.1491414675,1823.0333444996,792.3263664312,0.1961510599,0.7928142805,-0.8635296483,-0.0353576839,-0.5063355579
1648501827.5359063,0.3038377974,1713.3211834436,735.9128115008,-0.1272782664,0.0364708502,0.5961391237,0.3163049869,0.4499884605
1648501828.5359063,-0.9605549562,1018.3749256225,936.5365264641,1.6859486474,-0.4067471893,3.2572818364,1.4252673236,1.1483634401
1648501829.5359063,-2.780694036,1692.9063954685,619.340632886,0.2852061653,-0.8481866556,0.1261300751,-0.3610282902,-1.3272819805
1648501830.5359063,-2.8119345747,1615.3110686744,651.0790248796,0.1191162313,-0.8481866556,-1.8514673894,-1.3498270225,-2.3317009821
1648501831.5359063,-2.8431751134,1801.1829468329,686.7533965456,0.1274547779,-0.5982769069,-1.3375935376,-0.9679352222,-2.0903843255
1648501832.5359063,-2.8315017612,1815.5874742171,712.9970292939,0.0965574474,0.1923024944,-0.3988679991,-0.1032827524,-1.6151848801
1648501833.5359063,-2.5074111067,1437.0288400515,669.2907490741,0.300317431,0.1988464513,2.3349749779,1.2669107146,-0.0862180644
1648501834.5359063,-2.6778415588,1573.3950770884,702.7312078567,0.142073746,0.1988464513,1.5045686839,0.8517075676,-0.5866364374
1648501835.5359063,-3.2542422941,1594.0113342854,633.0534407762,0.0411966939,0.1212962829,1.8385343138,0.9799152984,-0.7078539902
1648501836.5359063,-3.0254546805,1785.0284992291,720.650312697,0.0407768871,0.1988464513,0.3855106051,0.2921785282,-1.3199720377
1648501837.5359063,-2.2736923198,1965.1008549967,770.465756945,0.0188372841,0.1988464513,0.2635776771,0.2312120642,-1.0050573213
1648501838.5359063,-1.402979845,1828.2847790649,798.3603718331,0.022559427,0.1988464513,2.0851323212,1.1419893863,0.3410762381
1648501839.5359063,-2.4913458973,1599.4701488838,722.5678744193,0.28388602,0.1988464513,-3.0256824685,-1.4134180086,-2.7585141829
1648501840.5359063,-2.5384144964,1686.5876249948,778.0009610207,0.0867780909,0.1944458473,-2.4836027902,-1.1445784715,-2.5110086433
1648501841.5359063,-1.8675112074,1717.0475277415,781.566712016,-0.0272848295,0.0529490944,3.1732411202,1.6130951073,0.6528649564
1648501842.5359063,-0.9656770974,1699.616047501,763.298503586,-0.0054319849,0.1144392033,-1.1134312934,-0.4994960451,-1.0395541954
1648501843.5359063,-0.5106840012,1754.2378497087,746.4367856908,0.0690140016,0.2018967558,-3.0691604344,-1.4336318393,-1.7899222178
1648501844.5359063,-0.357261785,1761.2757727195,784.8355161582,-0.2352546407,0.2831912836,1.276123015,0.7796571493,0.459430615
1648501845.5359063,-1.0120275971,1799.0452541519,792.2388628017,0.7741756068,0.2336532887,0.2847357133,0.259194501,-0.3636459419
1648501846.5359063,-1.0157225913,1723.4862467534,810.1274638892,0.2349960177,0.3746121008,-2.6719530141,-1.1486704566,-1.8438378027
1648501847.5359063,-0.9731594852,1725.6832581873,786.1953995593,-0.0233296456,0.3096676797,-1.8781304135,-0.7842313669,-1.4256449494
1648501848.5359063,-0.8628819167,1731.6631366449,778.9767376509,0.0314296895,0.3292300614,0.002986818,0.1661084397,-0.4299475494
1648501849.5359063,-1.2497923828,1746.0632573488,775.82727598,-0.1628986793,0.5489244752,0.7322182223,0.6405713488,-0.2587870803
1648501850.5359063,-1.3115853171,1731.0386935625,792.7310731454,-0.167129856,0.5509513782,1.8443594391,1.1976554086,0.266387061
1648501851.5359063,-1.9283441912,1746.3957163826,767.5682220713,0.0552363974,0.2532976965,-0.2287330309,0.0122823328,-1.078538611
1648501852.5359063,-1.7125701862,1723.4872420479,790.9206318214,-0.2432664955,0.3469918367,-0.9783672626,-0.315687713,-1.3454687244
1648501853.5359063,-1.457246526,1721.9230086984,788.5333337573,-0.1134250725,0.5516545192,2.2714406907,1.411547605,0.4070970823
1648501854.5359063,-1.1075062614,1737.2297821368,782.670550887,-0.0100057111,0.5516545192,-0.9653451989,-0.2068453398,-1.0364257301
1648501855.5359063,-1.2458584898,1716.0541403474,784.6818342823,-0.0426834532,0.5516545192,-2.0218389627,-0.7350922217,-1.6338487263
1648501856.5359063,-1.5632541185,1751.7104122217,758.9188458739,0.0456510664,0.5516545192,-1.0881237064,-0.2682345936,-1.3256889125
1648501857.5359063,-2.0465722091,1765.9796917445,774.1914183325,0.0415523888,0.5516545192,-0.609578645,-0.0289620629,-1.328075427
1648501858.5359063,-1.3702690072,1661.3974576272,805.1967047299,1.5351215507,0.3607025315,-0.3861351366,-0.0127163026,-0.8782020719
1648501859.5359063,-1.4746116759,1784.8761337692,709.4820222856,-0.0205604844,0.2347714705,-0.3775080014,-0.0713682654,-0.9260598386
1648501860.5359063,-1.9709092249,1796.1720854194,726.3844978414,0.3716714876,0.5516545192,-0.4094518001,0.0711013596,-1.1901805125
1648501861.5359063,-2.467206774,1777.7217286786,723.943013961,-0.1183559336,0.0885491939,1.5237283609,0.8061387774,-0.4717392065
1648501862.5359063,-2.7870932339,1734.1044530468,760.1268822928,0.4049702818,-0.1718126017,2.4482686256,1.1382280119,-0.1694123042
1648501863.5359063,-2.8230750527,1768.6868044555,731.1654332744,-0.0851002806,0.0779303155,-0.8432450913,-0.3826573879,-1.833160072
1648501864.5359063,-3.0128086154,1778.4840939951,741.5247289896,-0.0619977482,-0.0704409109,-1.3001663201,-0.6853036155,-2.1564874677
1648501865.5359063,-3.0908665441,1772.0982285744,787.8302974969,0.1144809511,0.0032590065,-0.7239086369,-0.3603248152,-1.9073875905
1648501866.5359063,-3.107677859,1762.2918618436,802.5487734611,0.4321693436,0.2708076479,-0.3474734364,-0.0383328942,-1.7275756477
1648501867.5359063,-2.4306486926,1760.065369282,723.7972073726,-0.039271978,0.4487846439,2.1793521578,1.3140684009,-0.1256482674
1648501868.5359063,-1.7415622364,1752.4098707855,744.6548715723,-0.1460749461,-0.0323363193,2.9523060416,1.4599848612,0.6053719026
1648501869.5359063,-2.3582110292,1741.151071316,741.1250758968,-0.0499536625,0.0339117451,0.4088957557,0.2214037504,-0.9746576368
1648501870.5359063,-1.6730023013,1741.317073679,737.7189155842,-0.1199659608,0.5004904586,-0.5805074591,-0.0400085003,-1.1267548802
1648501871.5359063,-1.677757477,1739.7169900577,802.0319128159,0.6976842311,0.1846882026,-2.0487524417,-0.9320321195,-1.8632549594
1648501872.5359063,-1.5410971428,1747.3879770082,816.2592899045,0.701495701,0.1166120139,-1.5366823331,-0.7100351596,-1.538889738
1648501873.5359063,-1.6891256702,1755.4216092994,761.7670381667,0.1580095141,-0.1128510519,-0.7809697875,-0.4469104197,-1.2350477289
1648501874.5359063,-1.8993458978,1758.1178142594,738.3646187013,-0.0065026071,-0.5952186905,-0.3532248823,-0.4742217864,-1.1262853901
1648501875.5359063,-0.8080361086,1763.8490640213,707.1342715007,-0.1007346003,-1.3653590007,-0.2147349983,-0.7900469995,-0.5113855534
1648501876.5359063,-0.572065926,1680.5054943078,716.8718546319,0.1850311707,-1.0324904737,-0.2998957331,-0.6661931034,-0.4359808295
1648501877.5359063,-0.5281574704,1768.8456359906,700.7254867109,-0.2358595194,-0.3870462398,0.0802410159,-0.1534026119,-0.2239582272
1648501878.5359063,-1.1406822974,1813.1441429667,687.6236024033,-0.1320394722,0.099359647,1.0994859381,0.5994227925,-0.0205981796
1648501879.5359063,-0.9111235394,1798.1504988997,728.005686758,-0.1202795207,-0.1520562497,-0.2432037481,-0.1976299989,-0.5771636437
1648501880.5359063,-0.9911600611,1765.2168086434,669.8056239765,-0.2732166864,0.2713091852,-0.7481969522,-0.2384438835,-0.8696785066
1648501881.5359063,-0.852228325,1778.4116714556,668.1317904718,-0.2730240417,0.3800980604,-0.4360099087,-0.0279559242,-0.6441191168
1648501882.5359063,-0.8391962089,1873.406406942,746.1870371172,0.7156677624,0.6140405987,-0.3690402455,0.1225001766,-0.6041182272
1648501883.5359063,-0.5911116605,1752.8292063305,664.9214293112,-0.1315715424,-0.5592686163,-0.1848000372,-0.3720343268,-0.3879558489
1648501884.5359063,-0.5017830723,1758.5709516957,664.4287160632,-0.3676698399,-0.3062830936,-0.1189133416,-0.2125982176,-0.3103482069
1648501885.5359063,-0.3747677716,1765.1338644946,672.0589802701,-0.3627424139,-0.3267963054,-0.2033444782,-0.2650703918,-0.2890561249
1648501886.5359063,-0.5873165915,1842.9596959913,730.3597961531,-0.0000607565,-0.3267963054,-0.2352719234,-0.2810341144,-0.4112942574
1648501887.5359063,-0.3765000851,1738.1238044514,678.232147601,-0.0666605579,-0.3267963054,0.8576583716,0.2654310331,0.2405791432
1648501888.5359063,-0.4496718787,1726.7866665468,695.8715568452,-0.2357083685,-0.3267963054,1.6956562428,0.6844299687,0.6229921821
1648501889.5359063,-0.720006164,1791.4285459301,756.9712134442,0.8249229935,-0.3267963054,-0.4215397028,-0.3741680041,-0.5707729334
1648501890.5359063,-0.4814788282,1775.9628381806,698.82812885,-0.2313455034,-0.3267963054,-0.8419195021,-0.5843579037,-0.6616991651
1648501891.5359063,-0.5482789129,1780.239800493,737.3260871046,0.2592329507,-0.2701759281,-0.552067026,-0.411121477,-0.5501729694
1648501892.5359063,-0.660056748,1743.7185674085,732.4097411044,0.0711609597,0.125326778,0.1838173825,0.1545720802,-0.2381196828
1648501893.5359063,-1.3248615632,1711.8824532137,669.8194372395,0.247952364,0.0592621086,1.0592219103,0.5592420094,-0.1328198265
1648501894.5359063,-1.6262338445,1697.9298496314,652.4284624189,0.176165418,0.1791081743,-0.3177839936,-0.0693379096,-0.972008919
1648501895.5359063,-1.503242426,1692.6129185423,697.7755012329,0.5453387272,-0.0358665181,-0.6740016032,-0.3549340607,-1.0886220146
1648501896.5359063,-1.7972206121,1709.0977463887,727.6386977455,0.4160677045,-0.1667311485,-0.4161206476,-0.291425898,-1.1066706298
1648501897.5359063,-1.5680355136,1702.7215205274,656.5635606736,0.509732756,-0.1230293719,0.3950845095,0.1360275688,-0.5864755021
1648501898.5359063,-1.7872546485,1691.5145791686,614.8945061506,0.431920661,0.1728649749,1.2080006176,0.6904327962,-0.2896270154
1648501899.5359063,-1.6473197543,1710.6677599093,648.2649313195,0.3392512516,-0.4186225134,-0.3286479566,-0.373635235,-0.9879838555
1648501900.5359063,-1.7481647244,1691.6634755096,614.9018257787,0.1130496654,-0.2015333155,-0.7528506665,-0.477191991,-1.2505076954
1648501901.5359063,-1.4712810481,1700.365545846,709.1257498959,0.5230993331,0.0332790016,-0.4797996829,-0.2232603407,-0.9755403655
1648501902.5359063,-1.7789201125,1693.2242064566,631.4295713001,0.4981356878,0.2179636316,-0.2727876043,-0.0274119864,-1.0258538584
1648501903.5359063,-1.0413853981,1676.419051951,722.9482887806,0.6988538135,0.0668302421,0.0388511683,0.0528407052,-0.5012671149
1648501904.5359063,-1.1867429834,1677.8623890106,628.149774488,-0.0986769346,0.3304165973,-0.0994722735,0.1154721619,-0.6431076284
1648501905.5359063,-0.7772048626,1701.0691331565,693.561184744,-0.2256188263,0.1134679321,-0.0636680206,0.0248999557,-0.4204364416
1648501906.5359063,-0.7340759757,1644.1597455382,710.2070548115,0.4809900808,0.043939564,-0.0100398072,0.0169498784,-0.3720578915
1648501907.5359063,-0.695103984,1654.2848922434,704.7521134991,0.0826908238,0.0423735453,0.7765111727,0.409442359,0.0407035943
1648501908.5359063,-0.8431455042,1695.0826283801,711.0820261171,-0.0992046177,0.0698961209,1.7031737811,0.886534951,0.4300141384
1648501909.5359063,-1.033981255,1677.4215601861,686.4463698041,-0.4298961593,0.1661662286,-0.3415017779,-0.0876677746,-0.6877415164
1648501910.5359063,-0.9122049003,1707.7157428966,687.9589850908,-0.3012432384,0.1175174809,-0.6498321328,-0.2661573259,-0.7810185166
1648501911.5359063,-0.7147595104,1683.6691011331,731.76267608,0.003623723,0.1988464513,-0.2820746624,-0.0416141056,-0.4984170864
1648501912.5359063,-0.7958301281,1691.536455193,687.4989095594,-0.3593073607,0.1222534137,-0.5110498816,-0.1943982339,-0.6534400049
1648501913.5359063,-0.8828805426,1680.5468568075,692.1973229939,-0.3770127255,-0.4619992948,-0.4343923714,-0.4481958331,-0.658636457
1648501914.5359063,-0.5796308519,1677.9435350251,715.0176660216,-0.3771049705,-0.3159172031,-0.2804275339,-0.2981723685,-0.4300291929
1648501915.5359063,-0.6217345254,1688.362877092,701.3258269467,-0.3388719474,-0.1240722671,-0.0304726357,-0.0772724514,-0.3261035806
1648501916.5359063,-0.6297556731,1685.6818048666,696.9386322616,-0.4237962533,-0.2891599194,-0.0584600266,-0.173809973,-0.3441078499
1648501917.5359063,-0.6667177378,1697.0796481282,700.0320233647,-0.4003211284,-0.3306499949,-0.245315842,-0.2879829184,-0.4560167899
1648501918.5359063,-0.5384605986,1687.8787734779,742.3827897515,0.1796900546,-0.3466289827,-0.2947956579,-0.3207123203,-0.4166281282
1648501919.5359063,-0.5841407935,1678.3779900019,709.4220492357,-0.3982988238,-0.5007236602,-0.1469599186,-0.3238417894,-0.365550356
1648501920.5359063,-0.6858011453,1649.9444127515,728.5680361029,0.4985545665,-0.3946049881,0.3932755799,-0.0006647041,-0.1462627827
1648501921.5359063,-0.8738007508,1682.8618983185,708.6692048684,-0.3976394191,-0.1720698397,0.2063291954,0.0171296779,-0.3337357777
1648501922.5359063,-0.7298515844,1700.8041811707,730.4741846934,-0.3818675536,-0.0689010019,-0.2834120022,-0.1761565021,-0.5066317933
1648501923.5359063,-0.4440079301,1690.8736041999,784.3945251232,0.0785305941,-0.0230385074,-0.3777626889,-0.2004005982,-0.4108853095
1648501924.5359063,-0.617357123,1686.1240513565,724.6838575274,-0.3606287169,-0.10127854,-0.1280779039,-0.114678222,-0.3727175134
