UserID,Time,TaskLoad,Engagement
002,1648504388.557,1.804,0.306
002,1648504389.057,1.226,0.182
002,1648504389.557,2.006,0.202
002,1648504390.057,2.955,0.154
002,1648504390.557,1.943,0.214
002,1648504391.057,2.331,0.24
002,1648504391.557,2,0.262
002,1648504392.058,2.222,0.305
002,1648504392.558,2.915,0.21
002,1648504393.058,2.234,0.178
002,1648504393.558,2.406,0.289
002,1648504394.058,2.738,0.198
002,1648504394.558,1.46,0.138
002,1648504395.058,2.647,0.214
002,1648504395.558,5.306,0.195
002,1648504396.058,1.652,0.386
002,1648504396.558,1.65,0.253
002,1648504397.058,3.965,0.245
002,1648504397.558,3.363,0.219
002,1648504398.058,2.219,0.379
002,1648504398.558,1.103,0.277
002,1648504399.058,1.278,0.236
002,1648504399.558,2.08,0.263
002,1648504400.058,2.239,0.241
002,1648504400.558,1.821,0.175
002,1648504401.058,2.992,0.147
002,1648504401.558,1.817,0.21
002,1648504402.058,5.226,0.117
002,1648504402.559,1.587,0.314
002,1648504403.059,2.444,0.23
002,1648504403.559,1.664,0.284
002,1648504404.059,1.462,0.351
002,1648504404.559,1.632,0.361
002,1648504405.059,3.358,0.324
002,1648504405.559,2.576,0.233
002,1648504406.059,3.884,0.208
002,1648504406.559,1.404,0.257
002,1648504407.059,4.651,0.23
002,1648504407.559,1.029,0.229
002,1648504408.059,1.728,0.228
002,1648504408.559,3.056,0.254
002,1648504409.059,1.349,0.217
002,1648504409.559,4.834,0.213
002,1648504410.059,1.389,0.279
002,1648504410.559,2.12,0.291
002,1648504411.059,2.161,0.278
002,1648504411.559,1.613,0.253
002,1648504412.059,1.956,0.271
002,1648504412.559,3.787,0.237
002,1648504413.060,2.691,0.291
002,1648504413.560,1.303,0.266
002,1648504414.060,2.834,0.133
002,1648504414.560,2.067,0.193
002,1648504415.060,2.065,0.283
002,1648504415.560,2.242,0.323
002,1648504416.060,1.262,0.253
002,1648504416.560,2.945,0.264
002,1648504417.060,2.175,0.305
002,1648504417.560,2.196,0.286
002,1648504418.060,2.11,0.264
002,1648504418.560,2.951,0.218
002,1648504419.060,2.667,0.297
002,1648504419.560,6.753,0.19
002,1648504420.060,2.296,0.275
002,1648504420.560,4.609,0.12
002,1648504421.060,2.515,0.228
002,1648504421.560,2.652,0.267
002,1648504422.060,1.637,0.315
002,1648504422.560,3.802,0.261
002,1648504423.060,1.869,0.229
002,1648504423.560,2.931,0.133
002,1648504424.061,1.705,0.203
002,1648504424.561,2.226,0.292
002,1648504425.061,1.654,0.287
002,1648504425.561,3.587,0.141
002,1648504426.061,2.957,0.296
002,1648504426.561,2.368,0.267
002,1648504427.061,1.658,0.244
002,1648504427.561,2.551,0.213
002,1648504428.061,2.378,0.411
002,1648504428.561,2.619,0.257
002,1648504429.061,1.332,0.216
002,1648504429.561,2.185,0.163
002,1648504430.061,1.684,0.144
002,1648504430.561,4.658,0.096
002,1648504431.061,4.655,0.229
002,1648504431.561,2.38,0.246
002,1648504432.061,2.527,0.279
002,1648504432.561,2.525,0.232
002,1648504433.061,3.717,0.14
002,1648504433.561,2.189,0.15
002,1648504434.061,2.106,0.209
002,1648504434.562,1.787,0.321
002,1648504435.062,2.539,0.252
002,1648504435.562,1.815,0.199
002,1648504436.062,2.739,0.351
002,1648504436.562,2.52,0.258
002,1648504437.062,0.734,0.285
002,1648504437.562,2.709,0.233
002,1648504438.062,2.108,0.349
002,1648504438.562,2.26,0.195
002,1648504439.062,2.303,0.228
002,1648504439.562,1.422,0.326
002,1648504440.062,1.467,0.339
002,1648504440.562,3.038,0.163
002,1648504441.062,3.104,0.274
002,1648504441.562,2.009,0.222
002,1648504442.062,4.313,0.266
002,1648504442.562,3.089,0.279
002,1648504443.062,2.584,0.224
002,1648504443.562,3.319,0.157
002,1648504444.062,1.846,0.197
002,1648504444.562,2.395,0.387
002,1648504445.063,3.4,0.188
002,1648504445.563,2.177,0.267
002,1648504446.063,2.924,0.302
002,1648504446.563,3.194,0.231
002,1648504447.063,1.549,0.34
002,1648504447.563,1.652,0.213
002,1648504448.063,3.13,0.226
002,1648504448.563,1.826,0.187
002,1648504449.063,3.631,0.23
002,1648504449.563,3.991,0.249
002,1648504450.063,2.395,0.166
002,1648504450.563,1.758,0.248
002,1648504451.063,1.316,0.428
002,1648504451.563,4.276,0.311
002,1648504452.063,3.665,0.255
002,1648504452.563,1.381,0.143
002,1648504453.063,1.125,0.29
002,1648504453.563,1.016,0.191
002,1648504454.063,1.49,0.202
002,1648504454.563,2.032,0.282
002,1648504455.063,1.905,0.298
002,1648504455.564,2.824,0.266
002,1648504456.064,2.325,0.346
002,1648504456.564,3.102,0.285
002,1648504457.064,1.637,0.219
002,1648504457.564,0.748,0.325
002,1648504458.064,1.312,0.266
002,1648504458.564,2.18,0.304
002,1648504459.064,2.556,0.278
002,1648504459.564,5.099,0.191
002,1648504460.064,3.729,0.222
002,1648504460.564,3.163,0.271
002,1648504461.064,2.763,0.262
002,1648504461.564,1.938,0.283
002,1648504462.064,2.009,0.298
002,1648504462.564,3.229,0.193
002,1648504463.064,2.017,0.239
002,1648504463.564,2.831,0.259
002,1648504464.064,2.112,0.284
002,1648504464.564,3.405,0.256
002,1648504465.064,1.985,0.267
002,1648504465.564,4.084,0.232
002,1648504466.064,3.392,0.475
002,1648504466.565,2.43,0.395
002,1648504467.065,1.925,0.318
002,1648504467.565,5.672,0.191
002,1648504468.065,1.359,0.272
002,1648504468.565,3.078,0.216
002,1648504469.065,3.675,0.219
002,1648504469.565,1.704,0.203
002,1648504470.065,0.858,0.231
002,1648504470.565,1.744,0.167
002,1648504471.065,1.601,0.207
002,1648504471.565,3.567,0.147
002,1648504472.065,4.144,0.151
002,1648504472.565,2.516,0.25
002,1648504473.065,4.776,0.193
002,1648504473.565,2.503,0.287
002,1648504474.065,6.315,0.222
002,1648504474.565,2.331,0.192
002,1648504475.065,3.103,0.286
002,1648504475.565,2.419,0.342
002,1648504476.065,1.655,0.255
002,1648504476.565,2.008,0.344
002,1648504477.066,1.932,0.252
002,1648504477.566,2.043,0.397
002,1648504478.066,2.343,0.245
002,1648504478.566,1.497,0.383
002,1648504479.066,1.784,0.262
002,1648504479.566,4.338,0.288
002,1648504480.066,1.824,0.293
002,1648504480.566,2.367,0.218
002,1648504481.066,4.551,0.295
002,1648504481.566,4.986,0.326
002,1648504482.066,4.349,0.215
002,1648504482.566,3.033,0.26
002,1648504483.066,2.233,0.189
002,1648504483.566,1.485,0.217
002,1648504484.066,2.501,0.213
002,1648504484.566,1.648,0.434
002,1648504485.066,2.338,0.235
002,1648504485.566,4.171,0.237
002,1648504486.066,2.268,0.251
002,1648504486.566,4.842,0.243
002,1648504487.066,1.12,0.342
002,1648504487.567,2.614,0.38
002,1648504488.067,2.675,0.251
002,1648504488.567,2.699,0.243
002,1648504489.067,4.943,0.215
002,1648504489.567,1.935,0.303
002,1648504490.067,7.026,0.125
002,1648504490.567,1.455,0.287
002,1648504491.067,2.577,0.164
002,1648504491.567,1.825,0.322
002,1648504492.067,1.361,0.277
002,1648504492.567,2.383,0.261
002,1648504493.067,2.62,0.251
002,1648504493.567,2.31,0.37
002,1648504494.067,1.369,0.427
002,1648504494.567,2.511,0.431
002,1648504495.067,2.377,0.461
002,1648504495.567,1.918,0.353
002,1648504496.067,2.143,0.407
002,1648504496.567,2.751,0.331
002,1648504497.067,2.155,0.348
002,1648504497.567,2.639,0.425
002,1648504498.068,2.039,0.246
002,1648504498.568,2.015,0.42
002,1648504499.068,2.551,0.311
002,1648504499.568,2.176,0.465
002,1648504500.068,2.33,0.341
002,1648504500.568,1.591,0.363
002,1648504501.068,2.633,0.34
002,1648504501.568,1.639,0.268
002,1648504502.068,2.013,0.232
002,1648504502.568,1.398,0.333
002,1648504503.068,1.904,0.203
002,1648504503.568,2.078,0.216
002,1648504504.068,0.599,0.217
002,1648504504.568,1.725,0.343
002,1648504505.068,1.538,0.229
002,1648504505.568,1.55,0.308
002,1648504506.068,0.969,0.225
002,1648504506.568,1.433,0.319
002,1648504507.068,1.565,0.253
002,1648504507.568,1.664,0.27
002,1648504508.068,2.394,0.173
002,1648504508.568,2.861,0.299
002,1648504509.069,1.79,0.309
002,1648504509.569,1.786,0.149
002,1648504510.069,2.79,0.206
002,1648504510.569,2.197,0.409
002,1648504511.069,3.329,0.485
002,1648504511.569,2.44,0.297
002,1648504512.069,2.596,0.228
002,1648504512.569,3.098,0.214
002,1648504513.069,3.172,0.19
002,1648504513.569,2.368,0.176
002,1648504514.069,4.539,0.135
002,1648504514.569,3.668,0.271
002,1648504515.069,2.301,0.225
002,1648504515.569,1.268,0.293
002,1648504516.069,2.331,0.263
002,1648504516.569,1.865,0.262
002,1648504517.069,1.384,0.41
002,1648504517.569,1.823,0.333
002,1648504518.069,1.656,0.314
002,1648504518.569,1.706,0.287
002,1648504519.069,1.262,0.46
002,1648504519.570,2.516,0.338
002,1648504520.070,2.013,0.306
002,1648504520.570,2.239,0.372
002,1648504521.070,2.658,0.241
002,1648504521.570,1.444,0.313
002,1648504522.070,1.572,0.297
002,1648504522.570,2.729,0.199
002,1648504523.070,2.204,0.278
002,1648504523.570,3.334,0.168
002,1648504524.070,2.363,0.191
002,1648504524.570,1.99,0.199
002,1648504525.070,1.569,0.222
002,1648504525.570,1.551,0.183
002,1648504526.070,1.563,0.246
002,1648504526.570,2.325,0.255
002,1648504527.070,5.838,0.206
002,1648504527.570,3.647,0.19
002,1648504528.070,2.258,0.175
002,1648504528.570,3.083,0.228
002,1648504529.070,1.9,0.272
002,1648504529.570,1.68,0.287
002,1648504530.071,1.423,0.242
002,1648504530.571,1.841,0.224
002,1648504531.071,1.911,0.319
002,1648504531.571,1.912,0.215
002,1648504532.071,2.419,0.224
002,1648504532.571,2.307,0.194
002,1648504533.071,4.384,0.226
002,1648504533.571,2.046,0.234
002,1648504534.071,1.873,0.28
002,1648504534.571,1.773,0.285
002,1648504535.071,6.624,0.159
002,1648504535.571,1.447,0.229
002,1648504536.071,3.051,0.131
002,1648504536.571,2.825,0.161
002,1648504537.071,3.307,0.203
002,1648504537.571,4.977,0.235
002,1648504538.071,1.897,0.276
002,1648504538.571,3.116,0.121
002,1648504539.071,1.803,0.181
002,1648504539.571,2.713,0.312
002,1648504540.071,1.621,0.282
002,1648504540.572,1.207,0.257
002,1648504541.072,2.191,0.131
002,1648504541.572,2.889,0.179
002,1648504542.072,1.71,0.252
002,1648504542.572,1.421,0.197
002,1648504543.072,2.594,0.364
002,1648504543.572,1.975,0.261
002,1648504544.072,3.526,0.224
002,1648504544.572,2.589,0.412
002,1648504545.072,1.599,0.287
002,1648504545.572,3.46,0.15
002,1648504546.072,3.08,0.166
002,1648504546.572,1.9,0.225
002,1648504547.072,1.812,0.188
002,1648504547.572,1.487,0.237
002,1648504548.072,3.689,0.169
002,1648504548.572,10.433,0.084
002,1648504549.072,5.56,0.099
002,1648504549.572,5.302,0.135
002,1648504550.072,1.262,0.166
002,1648504550.572,2.024,0.215
002,1648504551.072,1.596,0.173
002,1648504551.573,2.695,0.313
002,1648504552.073,2.531,0.155
002,1648504552.573,1.256,0.201
002,1648504553.073,1.77,0.235
002,1648504553.573,2.674,0.246
002,1648504554.073,1.826,1.311
002,1648504554.573,1.113,1.309
002,1648504555.073,2.215,0.726
002,1648504555.573,4.476,0.223
002,1648504556.073,3.464,0.36
002,1648504556.573,2.44,0.467
002,1648504557.073,1.057,1.521
002,1648504557.573,0.942,1.876
002,1648504558.073,1.367,0.939
002,1648504558.573,1.023,1.584
002,1648504559.073,0.819,1.801
002,1648504559.573,0.987,2.172
002,1648504560.073,0.566,2.68
002,1648504560.573,0.616,0.675
002,1648504561.073,4.394,0.185
002,1648504561.573,2.886,0.441
002,1648504562.074,3.381,0.249
002,1648504562.574,3.231,0.305
002,1648504563.074,1.635,0.314
002,1648504563.574,1.772,0.244
002,1648504564.074,3.077,0.272
002,1648504564.574,2.337,0.234
002,1648504565.074,2.8,0.328
002,1648504565.574,1.809,0.192
002,1648504566.074,2.201,0.273
002,1648504566.574,3.092,0.171
002,1648504567.074,4.557,0.175
002,1648504567.574,4.706,0.164
002,1648504568.074,2.847,0.201
002,1648504568.574,2.205,0.217
002,1648504569.074,1.156,0.249
002,1648504569.574,1.85,0.239
002,1648504570.074,1.615,0.199
002,1648504570.574,1.489,0.325
002,1648504571.074,3.39,0.171
002,1648504571.574,2.636,0.256
002,1648504572.074,3.115,0.171
002,1648504572.575,1.427,0.302
002,1648504573.075,3.861,0.241
002,1648504573.575,2.811,0.129
002,1648504574.075,1.412,0.208
002,1648504574.575,2.439,0.272
002,1648504575.075,4.191,0.154
002,1648504575.575,1.421,0.296
002,1648504576.075,2.722,0.214
002,1648504576.575,3.451,0.171
002,1648504577.075,2.581,0.201
002,1648504577.575,1.191,0.277
002,1648504578.075,3.191,0.132
002,1648504578.575,3.851,0.138
002,1648504579.075,1.483,0.194
002,1648504579.575,5.168,0.123
002,1648504580.075,2.082,0.2
002,1648504580.575,2.965,0.165
002,1648504581.075,2.244,0.181
002,1648504581.575,2.393,0.171
002,1648504582.075,1.831,0.344
002,1648504582.575,10.963,0.161
002,1648504583.076,1.877,0.224
002,1648504583.576,2.317,0.206
002,1648504584.076,1.739,0.229
002,1648504584.576,1.866,0.265
002,1648504585.076,1.583,0.183
002,1648504585.576,8.57,0.124
002,1648504586.076,4.794,0.159
002,1648504586.576,1.262,0.303
002,1648504587.076,9.529,0.202
002,1648504587.576,4.133,0.166
002,1648504588.076,3.724,0.232
002,1648504588.576,3.325,0.305
002,1648504589.076,2.761,0.244
002,1648504589.576,1.931,0.262
002,1648504590.076,1.379,0.249
002,1648504590.576,1.882,0.263
002,1648504591.076,1.236,0.215
002,1648504591.576,3.857,0.238
002,1648504592.076,3.332,0.378
002,1648504592.576,2.788,0.223
002,1648504593.076,2.796,0.198
002,1648504593.576,1.678,0.172
002,1648504594.077,1.875,0.379
002,1648504594.577,2.583,0.377
002,1648504595.077,1.592,0.173
002,1648504595.577,4.291,0.203
002,1648504596.077,8.763,0.061
002,1648504596.577,10.31,0.164
002,1648504597.077,8.738,0.12
002,1648504597.577,3.428,0.243
002,1648504598.077,6.204,0.156
002,1648504598.577,3.475,0.218
002,1648504599.077,3.937,0.199
002,1648504599.577,6.428,0.124
002,1648504600.077,9.161,0.082
002,1648504600.577,2.26,0.186
002,1648504601.077,5.821,0.202
002,1648504601.577,3.499,0.404
002,1648504602.077,2.997,0.227
002,1648504602.577,5.404,0.126
002,1648504603.077,11.014,0.114
002,1648504603.577,2.598,0.28
002,1648504604.077,3.142,0.216
002,1648504604.578,1.581,0.503
002,1648504605.078,1.272,0.194
002,1648504605.578,1.782,0.123
002,1648504606.078,3.542,0.215
002,1648504606.578,9.285,0.09
002,1648504607.078,1.772,0.182
002,1648504607.578,4.777,0.115
002,1648504608.078,3.053,0.147
002,1648504608.578,2.867,0.219
002,1648504609.078,3.529,0.165
002,1648504609.578,2.467,0.246
002,1648504610.078,2.475,0.29
002,1648504610.578,3.569,0.302
002,1648504611.078,2.153,0.212
002,1648504611.578,1.674,0.122
002,1648504612.078,2.536,0.335
002,1648504612.578,3.364,0.158
002,1648504613.078,2.099,0.243
002,1648504613.578,2.121,0.155
002,1648504614.078,1.345,0.22
002,1648504614.578,1.336,0.291
002,1648504615.079,2.963,0.204
002,1648504615.579,2.76,0.238
002,1648504616.079,2.893,0.226
002,1648504616.579,1.318,0.253
002,1648504617.079,2.424,0.397
002,1648504617.579,2.052,0.249
002,1648504618.079,0.98,0.249
002,1648504618.579,1.646,0.271
002,1648504619.079,4.389,0.17
002,1648504619.579,5.435,0.199
002,1648504620.079,2.481,0.328
002,1648504620.579,2.113,0.246
002,1648504621.079,2.448,0.424
002,1648504621.579,1.984,0.391
002,1648504622.079,1.421,0.322
002,1648504622.579,1.77,0.244
002,1648504623.079,2.236,0.291
002,1648504623.579,2.024,0.329
002,1648504624.079,4.12,0.234
002,1648504624.579,1.629,0.339
002,1648504625.079,1.185,0.311
002,1648504625.579,2.144,0.21
002,1648504626.080,1.839,0.333
002,1648504626.580,2.887,0.25
002,1648504627.080,2.055,0.24
002,1648504627.580,2.243,0.253
002,1648504628.080,1.105,0.22
002,1648504628.580,1.395,0.324
002,1648504629.080,1.686,0.265
002,1648504629.580,3.445,0.24
002,1648504630.080,2.703,0.199
002,1648504630.580,2.486,0.216
002,1648504631.080,2.226,0.116
002,1648504631.580,4.052,0.187
002,1648504632.080,5.595,0.187
002,1648504632.580,3.731,0.164
002,1648504633.080,5.084,0.117
002,1648504633.580,2.051,0.263
002,1648504634.080,3.515,0.221
002,1648504634.580,2.805,0.239
002,1648504635.080,3.901,0.198
002,1648504635.580,3.723,0.16
002,1648504636.080,3.617,0.299
002,1648504636.581,2.052,0.262
002,1648504637.081,2.936,0.405
002,1648504637.581,3.342,0.213
002,1648504638.081,3.035,0.248
002,1648504638.581,2.657,0.21
002,1648504639.081,2.238,0.22
002,1648504639.581,3.294,0.28
002,1648504640.081,3.34,0.158
002,1648504640.581,5.031,0.132
002,1648504641.081,3.223,0.245
002,1648504641.581,2.216,0.301
002,1648504642.081,1.66,0.184
002,1648504642.581,2.71,0.298
002,1648504643.081,4.556,0.143
002,1648504643.581,3.358,0.252
002,1648504644.081,1.891,0.202
002,1648504644.581,1.128,0.355
002,1648504645.081,2.244,0.188
002,1648504645.581,2.368,0.237
002,1648504646.081,3.352,0.237
002,1648504646.581,3.604,0.177
002,1648504647.082,3.594,0.33
002,1648504647.582,2.263,0.149
002,1648504648.082,1.564,0.871
002,1648504648.582,0.592,1.469
002,1648504649.082,0.621,4.148
002,1648504649.582,0.903,6.046
002,1648504650.082,0.356,3.209
002,1648504650.582,0.339,2.794
002,1648504651.082,0.438,9.07
002,1648504651.582,0.319,2.189
002,1648504652.082,1.44,1.001
002,1648504652.582,1.769,0.491
002,1648504653.082,2.158,0.354
002,1648504653.582,1.429,0.345
002,1648504654.082,8.197,0.19
002,1648504654.582,2.714,0.256
002,1648504655.082,2.763,0.301
002,1648504655.582,3.905,0.2
002,1648504656.082,2.152,0.469
002,1648504656.582,1.675,0.255
002,1648504657.082,2.164,0.271
002,1648504657.583,1.774,0.295
002,1648504658.083,2.242,0.229
002,1648504658.583,2.244,0.325
002,1648504659.083,3.448,0.235
002,1648504659.583,2.386,0.223
002,1648504660.083,2.3,0.243
002,1648504660.583,3.545,0.143
002,1648504661.083,8.137,0.168
002,1648504661.583,1.23,0.201
002,1648504662.083,1.308,0.388
002,1648504662.583,1.912,0.219
002,1648504663.083,0.943,0.344
002,1648504663.583,2.9,0.207
002,1648504664.083,5.444,0.218
002,1648504664.583,5.103,0.218
002,1648504665.083,3.209,0.231
002,1648504665.583,2.871,0.435
002,1648504666.083,2.025,0.315
002,1648504666.583,1.947,0.351
002,1648504667.083,2.087,0.293
002,1648504667.583,5.137,0.183
002,1648504668.083,2.098,0.234
002,1648504668.584,2.545,0.286
002,1648504669.084,3.801,0.167
002,1648504669.584,5.006,0.176
002,1648504670.084,5.435,0.176
002,1648504670.584,8.489,0.129
002,1648504671.084,2.225,0.23
002,1648504671.584,6.691,0.234
002,1648504672.084,3.249,0.318
002,1648504672.584,1.542,0.364
002,1648504673.084,1.935,0.206
002,1648504673.584,1.678,0.22
002,1648504674.084,5.658,0.159
002,1648504674.584,3.595,0.211
002,1648504675.084,3.673,0.248
002,1648504675.584,1.204,0.164
002,1648504676.084,2.14,0.167
002,1648504676.584,1.171,0.219
002,1648504677.084,2.416,0.283
002,1648504677.584,2.491,0.194
002,1648504678.084,1.64,0.212
002,1648504678.584,1.216,0.173
002,1648504679.085,2.707,0.179
002,1648504679.585,2.996,0.204
002,1648504680.085,2.283,0.417
002,1648504680.585,1.856,0.295
002,1648504681.085,1.664,0.236
002,1648504681.585,2.057,0.265
002,1648504682.085,2.787,0.321
002,1648504682.585,3.954,0.213
002,1648504683.085,4.115,0.188
002,1648504683.585,2.297,0.25
002,1648504684.085,6.499,0.093
002,1648504684.585,2.236,0.273
002,1648504685.085,2.371,0.231
002,1648504685.585,1.61,0.301
002,1648504686.085,2.143,0.216
002,1648504686.585,3.22,0.203
002,1648504687.085,1.808,0.207
002,1648504687.585,2.147,0.21
002,1648504688.085,2.626,0.217
002,1648504688.585,2.257,0.217
002,1648504689.085,1.794,0.172
002,1648504689.586,2.697,0.335
002,1648504690.086,2.864,0.346
002,1648504690.586,1.861,0.354
002,1648504691.086,2.505,0.284
002,1648504691.586,1.671,0.208
002,1648504692.086,2.178,0.24
002,1648504692.586,2.28,0.231
002,1648504693.086,3.65,0.136
002,1648504693.586,1.934,0.245
002,1648504694.086,1.8,0.27
002,1648504694.586,2.173,0.201
002,1648504695.086,2.384,0.258
002,1648504695.586,2.761,0.171
002,1648504696.086,1.763,0.225
002,1648504696.586,1.747,0.282
002,1648504697.086,1.227,0.209
002,1648504697.586,3.585,0.19
002,1648504698.086,3.966,0.251
002,1648504698.586,2.907,0.288
002,1648504699.086,3.261,0.349
002,1648504699.586,2.261,0.304
002,1648504700.087,4.265,0.231
002,1648504700.587,3.427,0.179
002,1648504701.087,6.942,0.13
002,1648504701.587,1.749,0.259
002,1648504702.087,2.716,0.261
002,1648504702.587,2.425,0.153
002,1648504703.087,2.365,0.229
002,1648504703.587,2.288,0.183
002,1648504704.087,4.088,0.214
002,1648504704.587,4.573,0.136
002,1648504705.087,1.9,0.157
002,1648504705.587,1.912,0.152
002,1648504706.087,1.224,0.175
002,1648504706.587,2.023,0.171
002,1648504707.087,4.903,0.132
002,1648504707.587,3.541,0.229
002,1648504708.087,4.73,0.209
002,1648504708.587,3.296,0.247
002,1648504709.087,7.532,0.084
002,1648504709.587,5.577,0.121
002,1648504710.087,2.716,0.189
002,1648504710.587,2.745,0.424
002,1648504711.088,2.155,0.227
002,1648504711.588,2.078,0.344
002,1648504712.088,1.367,0.3
002,1648504712.588,3.438,0.13
002,1648504713.088,3.631,0.29
002,1648504713.588,3.956,0.185
002,1648504714.088,4.052,0.203
002,1648504714.588,2.819,0.261
002,1648504715.088,3.174,0.182
002,1648504715.588,2.343,0.207
002,1648504716.088,7.285,0.104
002,1648504716.588,3.895,0.201
002,1648504717.088,4.814,0.211
002,1648504717.588,2.579,0.205
002,1648504718.088,2.726,0.239
002,1648504718.588,4.943,0.185
002,1648504719.088,2,0.149
002,1648504719.588,3.098,0.133
002,1648504720.088,2.786,0.224
002,1648504720.588,3.295,0.168
002,1648504721.088,3.813,0.173
002,1648504721.589,1.819,0.164
002,1648504722.089,4.261,0.13
002,1648504722.589,2.819,0.328
002,1648504723.089,3.491,0.202
002,1648504723.589,1.411,0.314
002,1648504724.089,4.943,0.305
002,1648504724.589,1.844,0.206
002,1648504725.089,1.255,0.218
002,1648504725.589,1.63,0.257
002,1648504726.089,3.147,0.192
002,1648504726.589,3.306,0.284
002,1648504727.089,1.057,0.226
002,1648504727.589,2.96,0.246
002,1648504728.089,3.381,0.278
002,1648504728.589,8.345,0.264
002,1648504729.089,7.259,0.203
002,1648504729.589,6.979,0.179
002,1648504730.089,2.853,0.213
002,1648504730.589,2.738,0.185
002,1648504731.089,1.577,0.234
002,1648504731.589,2.259,0.206
002,1648504732.090,2.609,0.318
002,1648504732.590,2.77,0.224
002,1648504733.090,3.852,0.239
002,1648504733.590,2.345,0.297
002,1648504734.090,2.347,0.252
002,1648504734.590,1.431,0.185
002,1648504735.090,2.458,0.24
002,1648504735.590,4.014,0.15
002,1648504736.090,3.786,0.121
002,1648504736.590,1.963,0.264
002,1648504737.090,1.448,0.321
002,1648504737.590,1.982,0.185
002,1648504738.090,1.946,0.246
002,1648504738.590,2.152,0.21
002,1648504739.090,2.524,0.234
002,1648504739.590,2.974,0.252
002,1648504740.090,2.501,0.325
002,1648504740.590,2.556,0.147
002,1648504741.090,2.45,0.165
002,1648504741.590,12.742,0.179
002,1648504742.090,3.298,0.188
002,1648504742.591,1.701,0.21
002,1648504743.091,2.69,0.174
002,1648504743.591,5.52,0.207
002,1648504744.091,3.571,0.199
002,1648504744.591,4.823,0.175
002,1648504745.091,2.053,0.287
002,1648504745.591,1.459,0.279
002,1648504746.091,2.121,0.169
002,1648504746.591,1.8,0.272
002,1648504747.091,3.499,0.247
002,1648504747.591,2.583,0.281
002,1648504748.091,4.776,0.164
002,1648504748.591,4.138,0.151
002,1648504749.091,4.367,0.17
002,1648504749.591,1.704,0.224
002,1648504750.091,1.564,0.296
002,1648504750.591,3.487,0.205
002,1648504751.091,2.27,0.258
002,1648504751.591,1.6,0.307
002,1648504752.091,3.693,0.204
002,1648504752.591,1.823,0.338
002,1648504753.091,8.358,0.125
002,1648504753.592,3.595,0.262
002,1648504754.092,2.394,0.293
002,1648504754.592,1.372,0.304
002,1648504755.092,1.923,0.309
002,1648504755.592,3.082,0.198
002,1648504756.092,1.511,0.344
002,1648504756.592,2.002,0.19
002,1648504757.092,1.677,0.133
002,1648504757.592,2.645,0.139
002,1648504758.092,1.54,0.136
002,1648504758.592,4.427,0.153
002,1648504759.092,13.885,0.066
002,1648504759.592,2.53,0.203
002,1648504760.092,3.753,0.26
002,1648504760.592,3.009,0.251
002,1648504761.092,2.047,0.676
002,1648504761.592,2.172,0.225
002,1648504762.092,1.982,0.196
002,1648504762.592,1.182,0.236
002,1648504763.092,3.848,0.154
002,1648504763.592,1.695,0.289
002,1648504764.093,1.065,0.735
002,1648504764.593,3.528,0.451
002,1648504765.093,2.315,0.165
002,1648504765.593,2.181,0.224
002,1648504766.093,2.63,0.127
002,1648504766.593,1.91,0.149
002,1648504767.093,2.117,0.138
002,1648504767.593,2.754,0.179
002,1648504768.093,1.528,0.258
002,1648504768.593,2.858,0.238
002,1648504769.093,2.858,0.186
002,1648504769.593,2.02,0.316
002,1648504770.093,4.163,0.383
002,1648504770.593,1.032,1.596
002,1648504771.093,0.605,4.384
002,1648504771.593,0.66,4.718
002,1648504772.093,0.661,2.06
002,1648504772.593,2.171,0.997
002,1648504773.093,3.691,0.347
002,1648504773.593,4.826,0.397
002,1648504774.093,2.503,0.226
002,1648504774.594,5.434,0.738
002,1648504775.094,2.489,0.314
002,1648504775.594,1.276,1.12
002,1648504776.094,0.658,5.84
002,1648504776.594,0.788,2.149
002,1648504777.094,1.719,0.43
002,1648504777.594,3.079,0.257
002,1648504778.094,2.745,0.22
002,1648504778.594,2.078,0.301
002,1648504779.094,2.692,1.101
002,1648504779.594,0.801,6.409
002,1648504780.094,0.757,2.097
002,1648504780.594,2.354,0.258
002,1648504781.094,1.158,0.175
002,1648504781.594,1.65,0.215
002,1648504782.094,1.727,0.146
002,1648504782.594,2.279,0.158
002,1648504783.094,1.951,0.21
002,1648504783.594,1.893,0.174
002,1648504784.094,3.631,0.228
002,1648504784.594,2.468,0.237
002,1648504785.094,4.222,0.171
002,1648504785.595,2.463,0.24
002,1648504786.095,2.337,0.184
002,1648504786.595,2.111,0.235
002,1648504787.095,2.654,0.329
002,1648504787.595,3.65,0.151
002,1648504788.095,2.578,0.169
002,1648504788.595,2.466,0.142
002,1648504789.095,3.883,0.148
002,1648504789.595,4.762,0.247
002,1648504790.095,1.424,0.252
002,1648504790.595,1.401,0.153
002,1648504791.095,1.859,0.191
002,1648504791.595,2.947,0.205
002,1648504792.095,1.909,0.239
002,1648504792.595,1.979,0.213
002,1648504793.095,1.062,0.208
002,1648504793.595,2.05,0.204
002,1648504794.095,5.613,0.115
002,1648504794.595,3.227,0.345
002,1648504795.095,4.494,0.159
002,1648504795.595,2.778,0.175
002,1648504796.096,2.581,0.191
002,1648504796.596,2.742,0.15
002,1648504797.096,3.396,0.133
002,1648504797.596,2.051,0.191
002,1648504798.096,0.988,0.222
002,1648504798.596,2.041,0.221
002,1648504799.096,2.523,0.16
