Time,pupilDilation,gazeX,gazeY,gazeVelocity,movingRmssd,deltaGSRsmooth,Agg_stress,Agg_cogLoad
1652459210.9739063,0.5938558946,240.7563098804,171.0231195095,2.8203655732,0.2114724747,-0.0962074143,0.0576325302,0.2488242402
1652459211.9739063,0.1270153342,1277.8235519268,402.6730523501,1.9140599896,0.2114724747,-0.0733283893,0.0690720427,0.0268434724
1652459212.9739063,-0.4247021179,950.4960779498,250.2569989508,2.0875383468,0.2682548789,-0.037727413,0.1152637329,-0.2312147655
1652459213.9739063,0.4198224933,716.6416882748,119.8790304741,3.3583396501,0.3006566401,-0.0948261523,0.1029152439,0.1624981705
1652459214.9739063,-0.2296673594,1708.9804691501,611.1833294586,-0.3756674706,0.1044231741,-0.1523363721,-0.023956599,-0.1910018658
1652459215.9739063,-0.8235928899,2198.8000701527,482.4339163349,0.3798288946,0.0414309849,-0.1161421707,-0.0373555929,-0.4698675303
1652459216.9739063,0.0548501449,3358.3977587562,1057.0629615987,0.3113596689,0.0651815013,-0.0745837251,-0.0047011119,-0.0098667901
1652459217.9739063,-0.1255888034,3298.3667182637,1394.1476706768,-0.2999304707,0.1976853269,0.3265590009,0.2621221639,0.1004850987
1652459218.9739063,0.3080395632,3374.4587119239,1402.5636412694,-0.3903083145,0.2114724747,0.1672247341,0.1893486044,0.2376321487
1652459219.9739063,0.1539385007,3309.4356400237,1360.0611630179,-0.0359999875,0.1208043045,-0.3098498117,-0.0945227536,-0.0779556555
1652459220.9739063,-0.7895555076,1764.7212827478,650.3142275584,-0.3572784973,0.0460191088,-0.1477303893,-0.0508556403,-0.4686429485
1652459221.9739063,-0.822710542,1597.3794234372,311.815445855,0.9123554822,0.1797281487,0.3414124666,0.2605703077,-0.2406490377
1652459222.9739063,0.0329146628,1115.4886200952,43.46039504,0.9283976857,0.330965532,-0.1930676525,0.0689489397,-0.0800764949
1652459223.9739063,0.8297946101,678.3235780893,13.8783868905,-0.1320853324,0.1785204114,-0.3561505412,-0.0888150649,0.2368220344
1652459224.9739063,0.3307565135,448.6748388515,4.6304898182,-0.4729136676,0.0442075066,-0.0961938908,-0.0259931921,0.1172813113
1652459225.9739063,0.3411001436,177.2903113723,8.2408960959,-0.4167388925,0.1360275294,0.0697352199,0.1028813746,0.2054176817
1652459226.9739063,0.1337380959,175.3460773111,4.3734324961,-0.354181594,0.3267554279,-0.1821675437,0.0722939421,-0.0242147239
1652459227.9739063,0.2417627901,174.785686157,5.2490206821,-0.4501332365,0.3631359877,-0.0440953125,0.1595203376,0.0988337388
1652459228.9739063,0.2397482707,252.1132861605,1017.2460422093,-0.1418246348,0.1538707252,-0.0032990404,0.0752858424,0.1182246152
1652459229.9739063,-0.2864983912,575.6950631969,1410.2137905691,-0.0795534135,-0.0036221506,-0.1756145514,-0.089618351,-0.2310564713
1652459230.9739063,0.2339167935,1258.1507243523,1417.6917946662,-0.291807106,0.2870654002,-0.1358881015,0.0755886494,0.049014346
1652459231.9739063,0.2209547012,1723.1033501709,1412.4645605398,-0.1961666756,0.3783038869,-0.0684749421,0.1549144724,0.0762398796
1652459232.9739063,-0.2533429828,1752.445592275,516.2389472966,0.0801523053,0.2244034277,-0.0959755272,0.0642139503,-0.174659255
1652459233.9739063,-0.787623263,1162.260884063,859.2154068299,-0.0028126813,-0.0858487216,-0.1232978723,-0.104573297,-0.4554605676
1652459234.9739063,-0.1410749961,228.9051046845,1410.1033341285,-0.3190509581,-0.1281507223,-0.0553752262,-0.0917629742,-0.0982251111
1652459235.9739063,0.3862038873,53.9193480839,1429.3634845438,-0.4201229603,-0.1281507223,0.0205478035,-0.0538014594,0.2033758454
1652459236.9739063,1.0338493097,38.5350112755,1343.6807773616,-0.0850862036,-0.1281507223,-0.0879312539,-0.1080409881,0.4729590279
1652459237.9739063,0.4163214821,514.9482791627,12.6357193666,0.2035515707,-0.1281507223,1.6214500766,0.7466496772,1.0188857794
1652459238.9739063,0.0642385071,356.9042600794,4.0912393097,-0.1801241237,-0.1281507223,2.0483200091,0.9600846434,1.0562792581
1652459239.9739063,0.0072745052,2997.7034149127,954.6281634705,0.5259123486,-0.073514522,0.6911845397,0.3088350088,0.3492295225
1652459240.9739063,-0.8723939564,3082.4807874286,1411.662979644,-0.3363034463,0.2371406343,-0.4710492825,-0.1169543241,-0.6717216195
1652459241.9739063,0.6061670025,3379.6815089028,1406.3976133511,-0.3347670988,0.3022654712,-0.8742772361,-0.2860058824,-0.1340551168
1652459242.9739063,1.14842573,2669.6163997973,998.5241035173,1.2099493508,0.0950396027,-1.4353748433,-0.6701676203,-0.1434745567
1652459243.9739063,0.0420310187,2215.4073677833,85.0549454025,2.0180481495,-0.0740826338,-0.8356702627,-0.4548764482,-0.396819622
1652459244.9739063,0.636940963,1239.0824801456,22.8095805054,0.0893705699,0.029243618,-0.4175481637,-0.1941522729,0.1096963996
1652459245.9739063,0.6734199952,167.5468178367,326.5491620549,-0.0018970286,0.0405820473,-0.2945468069,-0.1269823798,0.1894365941
1652459246.9739063,0.7281101924,104.7885616921,787.5657858092,0.237153319,-0.0743075012,-0.1950502617,-0.1346788814,0.2665299653
1652459247.9739063,0.9188922683,96.6561936148,1293.6845236994,-0.0993672946,-0.1068980609,-0.0051520362,-0.0560250485,0.4568701161
1652459248.9739063,0.6671444339,290.8585085071,1342.9753836599,0.0166648151,0.0636815737,1.2352565903,0.649469082,0.9512005121
1652459249.9739063,-0.1977636347,1712.3239590707,609.5267508142,-0.392429537,0.2054823768,-0.0092605303,0.0981109232,-0.1035120825
1652459250.9739063,-0.8592141613,1719.9296391816,599.3355501489,-0.4074973456,0.2114724747,-0.8864042763,-0.3374659008,-0.8728092188
1652459251.9739063,-0.158222787,1682.8145182801,525.0577146824,1.6341584392,0.2114724747,-0.5201151687,-0.154321347,-0.3391689778
1652459252.9739063,0.2189126432,1343.5092983204,851.7379634957,0.1338738633,0.2114724747,-0.2069755078,0.0022484834,0.0059685677
1652459253.9739063,0.114762039,425.4095542359,1415.126172647,0.2435974761,0.2114724747,-0.1126134673,0.0494295037,0.0010742859
1652459254.9739063,0.3895074013,3347.2863990729,1414.5306889702,-0.330875847,0.1410519923,-0.1245720895,0.0082399514,0.1324676559
1652459255.9739063,0.7867034351,3303.1947289251,1414.9920881055,-0.3356646769,-0.0608999623,-0.1382386954,-0.0995693288,0.3242323699
1652459256.9739063,0.8932199754,3284.5489699853,1392.894336155,0.0738790327,-0.1281507223,-0.109046928,-0.1185988251,0.3920865237
1652459257.9739063,0.9306860785,1056.5477529361,866.3240131676,5.3974343387,-0.1281507223,-0.0709828651,-0.0995667937,0.4298516067
1652459258.9739063,0.1319251804,269.7389957535,88.3247437545,2.8186703528,-0.1281507223,-0.069678328,-0.0989145251,0.0311234262
1652459259.9739063,0.2933525489,468.7669171279,11.2316203315,2.970389898,-0.1281507223,-0.0853035663,-0.1067271443,0.1040244913
1652459260.9739063,0.5518766328,482.7931353046,0.6867099385,3.1221094432,-0.0519714397,-0.0612038346,-0.0565876372,0.2453363991
1652459261.9739063,0.3771711553,402.3312705801,427.9441702573,2.4044366512,0.0414309849,0.455817582,0.2486242834,0.4164943686
1652459262.9739063,-0.017418798,31.0909981654,1421.1681627243,-0.4148060234,0.0414309849,1.9088300076,0.9751304963,0.9457056048
1652459263.9739063,0.2241275025,290.0494073176,1255.9174408296,0.4763904668,0.0414309849,1.2512624446,0.6463467147,0.7376949735
1652459264.9739063,0.0948501948,1873.8527934668,38.2572975501,4.2143670619,0.0414309849,-1.1112121039,-0.5348905595,-0.5081809546
1652459265.9739063,0.9605230227,1797.0092312523,144.0615720759,4.418773871,-0.0320985834,-1.1340783712,-0.5830884773,-0.0867776743
1652459266.9739063,0.426689103,1616.9079372489,851.1233922219,0.2099478563,-0.1200557239,1.1883475167,0.5341458964,0.8075183098
1652459267.9739063,0.1839588491,2024.6164676225,1429.0048939047,-0.1052260956,-0.0074432245,0.4130356787,0.2027962271,0.2984972639
1652459268.9739063,0.2381952294,1875.6896769339,959.2126472796,-0.1542140063,-0.1049244932,-1.2782981731,-0.6916113332,-0.5200514719
1652459269.9739063,-0.4960362536,799.5716395085,206.0257924872,2.3344217684,-0.1281507223,-0.8090531315,-0.4686019269,-0.6525446926
1652459270.9739063,0.3681064683,484.844634526,48.7785037247,2.2520280673,-0.1281507223,-0.3336671548,-0.2309089385,0.0172196567
1652459271.9739063,0.5352472465,473.1170409946,32.8536661926,1.3618596642,-0.1098304328,-0.1651052152,-0.137467824,0.1850710156
1652459272.9739063,0.6814270448,461.3894474632,16.9288286606,0.4716912611,0.0171488386,-0.1411596303,-0.0620053958,0.2701337073
1652459273.9739063,0.610855877,469.7855146474,6.1888343971,-0.2148976863,0.0414309849,-0.1382480129,-0.048408514,0.2363039321
1652459274.9739063,0.6407464528,577.5790867449,9.0962094847,-0.1756691548,0.0414309849,-0.1123018632,-0.0354354391,0.2642222948
1652459275.9739063,0.1456378686,1994.3700792109,371.0502172051,0.2659526664,0.0414309849,-0.1007335868,-0.029651301,0.0224521409
1652459276.9739063,-0.2758737301,3049.8614636317,8.4813702625,0.7436572393,0.0414309849,-0.0893050412,-0.0239370282,-0.1825893857
1652459277.9739063,0.9406500143,2461.6209432797,7.5710630506,0.5186259638,0.0414309849,-0.0765073125,-0.0175381638,0.4320713509
